class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.3641177111793271, 0.40821302317104796, 0.4272046437717826, 0.39723407807047256, 0.5736740822748948, 0.4802703075458888, 0.5854395471993644, 0.39154684956767993, 0.49021409347417166, 0.4228077649746932, 0.5674507069596769, 0.7669457769866939, 0.5491377110645858, 0.3536578112218571, 0.479066400142355, 0.336045388110541, 0.6590708125497309, 0.6159257325196921, 0.6359067776448248, 0.3677976170766435, 0.5224845435079931, 0.7710378651977216, 0.4729783433904174, 0.3399481233820084, 0.3923172368163149, 0.1938114179641626, 0.2148373848777145, 0.5244083960579693, 0.3491862230512298, 0.4771585442153159, 0.5183460143509934, 0.3445551366608673, 0.41795533352375935, 0.3562780768643233, 0.3585294791171238, 0.7296251921238306, 0.19812924557936207, 0.4693498843289665, 0.4706235728335998, 0.5156766479181786, 0.34953471570363776, 0.5642950596753002, 0.31732887671695925, 0.2446202631644124, 0.4136738159042654, 0.37575608892734585, 0.25872091508402895, 0.4254683299971965, 0.6098082677436037, 0.5426317272428663
0, 0.39575982831149137, 0.4228671864595283, 0.4086982273806436, 0.40253330475418136, 0.5205730823882211, 0.48619811529941925, 0.5981784996884314, 0.4063561747908963, 0.46245290117204463, 0.41300050987084036, 0.5447557017507882, 0.7174071772775619, 0.5055089094469841, 0.33359834454433607, 0.47042645997483495, 0.35565089467536676, 0.6385201789885265, 0.6196615194079305, 0.651056683314561, 0.3821076230563514, 0.515932622026412, 0.7230467169200475, 0.4787144595135752, 0.360551675850839, 0.37334163480444976, 0.18304715127377783, 0.28973493215130053, 0.5434797895379013, 0.3465507020055235, 0.4938833672073555, 0.48665435870932044, 0.3893923927847348, 0.40411710011179763, 0.4286583722448551, 0.33795081822825834, 0.7178787108642245, 0.188743570278654, 0.4498213397898923, 0.4794313295346404, 0.5084417807886038, 0.30603869651933113, 0.5347912053583734, 0.331131933857942, 0.20254811884502813, 0.4119376320482633, 0.38211816992949926, 0.29368681921382095, 0.4403001659299419, 0.6426315446493429, 0.5248985206770712
0, 0.4143063599059042, 0.4282328366717991, 0.40417351138036134, 0.4098213835931303, 0.5606437369783721, 0.4765741334103449, 0.6344621345186122, 0.43715729581228185, 0.4627124294602807, 0.4154832988719584, 0.5217943459631796, 0.7669543239488593, 0.5378761571977884, 0.32917057837219654, 0.47921101336746474, 0.34338724521932695, 0.6703398386365387, 0.6187811787322632, 0.6543409216009721, 0.3734100696723626, 0.4973034517163292, 0.7337395280289439, 0.44995439671960913, 0.3394099867029594, 0.3916035408967185, 0.19009735954843354, 0.3026015663270995, 0.5105143626033519, 0.35733541549183767, 0.5091439798486139, 0.485290140834818, 0.3462890222960379, 0.3856083728665015, 0.4027064710695795, 0.3162498899047015, 0.7148894455941618, 0.19408776487834248, 0.4690900725015528, 0.46213444665103426, 0.523682764685397, 0.3410455519181604, 0.5322871397201372, 0.35994693868927885, 0.21998519945717107, 0.40744640156430606, 0.37547792057108587, 0.2926810979496732, 0.42831888546593483, 0.6155815340374078, 0.5634834905873596
0, 0.3908086636590703, 0.40304763417922335, 0.4306076714457924, 0.37865828783881356, 0.5403605083992225, 0.4604614445611979, 0.6193327911473071, 0.4085098365745576, 0.47145374041383303, 0.41516291859519533, 0.5389228400884828, 0.7630554168746879, 0.5322267057222179, 0.2964389583549435, 0.47737177883299564, 0.3215847311998924, 0.6738982195261766, 0.6144420349964301, 0.6528195750441365, 0.3364608309651482, 0.4915583451043699, 0.7580961095910267, 0.5045626120097267, 0.35843837457299144, 0.40720081666609015, 0.18579384020911469, 0.23480553714545593, 0.5024261867000649, 0.3073884816148297, 0.4891396667097145, 0.49927835576851337, 0.32925935534081324, 0.42928655521943776, 0.34566761273800567, 0.3400833201218975, 0.7349563846967906, 0.19301360875881837, 0.4508194386620155, 0.44637238997289913, 0.49181619737080184, 0.35619337089239095, 0.5443290548424737, 0.3399752261944077, 0.2544176588496229, 0.41577262109874574, 0.3636299544743906, 0.28022369914086565, 0.4474600468498832, 0.6018517079236778, 0.5652105526441881
0, 0.4040682253188978, 0.3414111511690666, 0.46469996054662305, 0.38222696126899336, 0.6476870537776888, 0.41140406154727716, 0.6457412981966667, 0.4270296461467536, 0.520455389958038, 0.40778232859308416, 0.4542435353725928, 0.9026758774881157, 0.6142765265029586, 0.3038355941350021, 0.4747140027332893, 0.2664579294655798, 0.7745531703727786, 0.5743614641844603, 0.6570069433043949, 0.24301961616897444, 0.5267199025806596, 0.814045880370377, 0.4996960796405334, 0.31379875665608686, 0.5236294812201389, 0.19565118565844933, 0.08469091287227205, 0.44372362453211905, 0.2274613571624807, 0.4481464160198003, 0.4837280190133374, 0.17071963726289133, 0.49990718852426363, 0.22585645078272243, 0.372641846782575, 0.7522451762294916, 0.19998789314555712, 0.5506687631620432, 0.35695906211799555, 0.48037400996503876, 0.480646335289359, 0.5642291825540477, 0.27292772342292154, 0.38894938350999186, 0.42264095484379344, 0.3821247578686542, 0.19425049251800264, 0.47965980042860645, 0.5091247694519758, 0.6647677652851818
0, 0.4008382825054239, 0.3936235691872025, 0.40254022107804116, 0.3996849049726736, 0.5334541420763123, 0.4607032994832961, 0.5956372944917289, 0.42176571452764683, 0.46417710895673564, 0.4200530143731751, 0.5217356946962303, 0.7813883793874405, 0.5259461513136978, 0.3120432823925326, 0.47712048964357945, 0.3275294606874874, 0.677829314932537, 0.6218697650345321, 0.653211179518964, 0.3605691824940641, 0.532114750790341, 0.7403413243457094, 0.49130736001924624, 0.34422638060205935, 0.4049217258190829, 0.19220477952863552, 0.23098224319790323, 0.5274442652689074, 0.3364679940427132, 0.484556705865242, 0.49288646773756206, 0.36923167915361343, 0.4180554343026129, 0.3651910613285799, 0.35318510102344586, 0.7122951183402115, 0.1994106088766148, 0.45588760844580434, 0.451054637105185, 0.4853712181199501, 0.33681015860203917, 0.5705215042402081, 0.32564544770202936, 0.23048877661087214, 0.4235713250844535, 0.3721108936981937, 0.30136960281319525, 0.44038599717769894, 0.5968199319042595, 0.5424758091977785
0, 0.4155805446257676, 0.39782348226948694, 0.43148379479871324, 0.39125063093087364, 0.5672199314811748, 0.45539399721264867, 0.6120513081179179, 0.40571076425150776, 0.4825364780784257, 0.41553143555697486, 0.5171581615493778, 0.7692736710152164, 0.5470216922515944, 0.3170890870965582, 0.4693655715745137, 0.3307586700341848, 0.7106398497591526, 0.6074748462292074, 0.6466345297050348, 0.3395461265321784, 0.5195386033945427, 0.7531312476972233, 0.48172092619577284, 0.34793845427452436, 0.426890646743136, 0.19215942687821902, 0.21392041574946785, 0.5023799093648412, 0.2974272328981044, 0.4787605493233764, 0.4869693671987174, 0.3223982551172043, 0.4230712376812896, 0.34827328196590834, 0.35653957265408937, 0.7351723433123427, 0.1851012067588969, 0.49335251976916994, 0.4364852409052948, 0.5020160623505585, 0.3776919376546068, 0.5537294535965969, 0.31991544882507894, 0.2668199671535558, 0.4203200323534531, 0.3798709943855026, 0.25193740322431474, 0.4593217996448957, 0.5952919627296887, 0.5823587199893926
0, 0.41410640046039904, 0.34470467836940494, 0.4314531861334796, 0.3977518611843424, 0.5989044397757883, 0.42178538309316743, 0.6218454845128703, 0.4155868074176522, 0.4921804659238894, 0.40731048085621724, 0.4998368975257095, 0.8457015563611106, 0.5945598321867004, 0.31459526813838706, 0.4844189863344566, 0.2849110675562459, 0.7314776392679608, 0.5942735109880841, 0.6635657805445258, 0.29324331957546024, 0.5166662266541109, 0.7962276743919159, 0.4920755354769159, 0.32379938216178805, 0.478053872645145, 0.19185188204852002, 0.146337322861084, 0.4835662245771611, 0.23165603898263423, 0.46568609627076485, 0.49080278939926375, 0.24638884267575012, 0.47425307951866863, 0.2635861130868229, 0.3630880410082967, 0.7365556348927805, 0.19057227792102405, 0.541163123778111, 0.3987871889751322, 0.4867823158500925, 0.4295371299571019, 0.5676136311432484, 0.2803415182517788, 0.3202716194253495, 0.41921267705020726, 0.38082073922576964, 0.2170260564647898, 0.4744095666110949, 0.5558090628914085, 0.6179230414566013
0, 0.41225073929906364, 0.4384884261584939, 0.40361887839117677, 0.4319368071490024, 0.5346320818041548, 0.4890770575384594, 0.6055201314801114, 0.435946305757054, 0.4470344667920706, 0.42179640682053227, 0.5956785363706214, 0.7141539050120471, 0.4978831762498461, 0.33824984933095065, 0.4633657937784698, 0.3680490664921754, 0.6448561118763849, 0.6189063557824056, 0.6510593170120177, 0.38902480117958016, 0.5208476267348267, 0.716176265847633, 0.4681766757873228, 0.3841148085448114, 0.34946504291310687, 0.18372814104369567, 0.2946441435628617, 0.5342965417432016, 0.3424079295536373, 0.5123672988842262, 0.5116438493273086, 0.41868177883300384, 0.38913427659175925, 0.4283667669171469, 0.33651024326657153, 0.6973945117466158, 0.18412235121657528, 0.41967067776354067, 0.4946985958374953, 0.5220298562053864, 0.29675796388348885, 0.5375126563088599, 0.33633743524396303, 0.19247614875015265, 0.42221756654919773, 0.3577809461067246, 0.32283006164803835, 0.43662065179919723, 0.6462531424779318, 0.5228118285564473
0, 0.39254781855497073, 0.3780108693874404, 0.4261603715176432, 0.3926401111030992, 0.5483020668973875, 0.45043459973162786, 0.6278912352240189, 0.4124436313942439, 0.4513178411228477, 0.41352233104717107, 0.5462161593127002, 0.7758146747270399, 0.54909158816517, 0.34010330841658976, 0.4588191033980043, 0.3191044990612941, 0.6912512085147887, 0.6210663675202814, 0.6640200845768044, 0.34189418449054637, 0.531004069415484, 0.7456426936295383, 0.4729644873018846, 0.341265720875143, 0.4278607481434771, 0.1877771024704718, 0.19754577015258598, 0.5073484987423398, 0.2954465796208737, 0.4699102139893651, 0.4876516126214493, 0.32802457160420373, 0.4388105382980834, 0.3469013650087229, 0.33408761824235056, 0.7424807808934447, 0.19877679868591547, 0.4878381710368355, 0.44358043728260427, 0.4922904219285327, 0.37224455306583165, 0.5343862034748574, 0.2984135868979037, 0.25827323014801395, 0.4159522119484721, 0.368600013765843, 0.2812184810854192, 0.4445873307424285, 0.6123035671047952, 0.568204953577165
