class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9
0, 0.3009192124585153, 0.34973138155543415, 0.4744172911821902, 0.5171984636914639, 0.6529864155825488, 0.8077198325643029, 0.6583938999763493, 0.6606697581517245, 0.642539834162039, 0.39278310957143076
0, 0.33750570457202883, 0.3645637337680143, 0.3937836548438372, 0.5586229623838463, 0.6419315045824634, 0.7671730492222146, 0.5643490639838448, 0.5927159268730201, 0.5214038477603159, 0.34430919248437497
0, 0.4475973287750766, 0.33816821320040774, 0.4957758290563914, 0.5632410063698615, 0.5463921144521019, 0.7759326743038918, 0.7473058835301181, 0.7130596160451891, 0.634022750963393, 0.29125193212784456
0, 0.27542348852469645, 0.42216203336882135, 0.5086811045099897, 0.502399222418532, 0.6642440815767084, 0.7930939181014681, 0.676598686484618, 0.5472408813912955, 0.6279974140028839, 0.7129171282455955
0, 0.13658838238590185, 0.4026241592081949, 0.5415096410363927, 0.5298889378308662, 0.6729777571252584, 0.741637458154803, 0.7066508086670182, 0.6271013828988715, 0.7334714105669944, 0.596895804925002
0, 0.29499185832678493, 0.3715011052972957, 0.4905168485481217, 0.5864160548467998, 0.6568793783294526, 0.7507534423337037, 0.6493198191642258, 0.49204427629988673, 0.6770120474051045, 0.5478261529356421
0, 0.1784903204551776, 0.34582530440587195, 0.47386940048649095, 0.5155383012510545, 0.5938464778632666, 0.7390115290495809, 0.7337336492804774, 0.5630176329147742, 0.5560017288407687, 0.3888479640304458
0, 0.2513603210222593, 0.3891189201557439, 0.43820537450607466, 0.5708898951792875, 0.642820918699092, 0.7833805245269136, 0.7213898793821747, 0.688753927967126, 0.47262565875734125, 0.4188207137112247
0, 0.2931102271837372, 0.32000313908214, 0.4654503678633546, 0.5636986644258104, 0.5878176508836473, 0.7113696305908753, 0.6017537567995342, 0.6333854941923336, 0.566808490932666, 0.21095909417077302
0, 0.3688947577345896, 0.339395102653659, 0.39458356242338405, 0.5289182612992307, 0.6188077404602355, 0.7550667235279367, 0.8078538031910054, 0.5276633843491978, 0.46845210638908363, 0.28152159539020855
0, 0.3035094257082446, 0.36811222029548973, 0.49956913242438955, 0.5448458408981196, 0.6419288301555013, 0.8106556311875524, 0.6452053050011824, 0.8425553095937814, 0.5191799628807717, 0.39216699654655857
0, 0.3516252291955271, 0.36843236885349756, 0.5024076383793046, 0.4307196692028002, 0.6125571031944359, 0.7411817138548097, 0.6297892371786707, 0.45862037708484404, 0.5802405068118506, 0.4750482896468298
0, 0.3682860900255727, 0.3850207160511104, 0.43746750843443605, 0.5073460643877765, 0.5255416132477739, 0.7600277473236462, 0.8066426219367983, 0.5147764716359426, 0.5893974299837649, 0.22450837779304933
0, 0.25264030546801797, 0.3914104501179047, 0.5016147906954853, 0.5739317600745074, 0.5896765447740862, 0.7580554177747598, 0.709892299015773, 0.6323010890169586, 0.49021279995932143, 0.22583295575996307
0, 0.38572169249588867, 0.41654882501886287, 0.44668259778490416, 0.5973098346826691, 0.6778385281291214, 0.7025183075596815, 0.6686846198628267, 0.6979107031538236, 0.7197496449701993, 0.49502494152129195
0, 0.33300604617125334, 0.35992507805157553, 0.49615963066048535, 0.5392641257653505, 0.5742330662806577, 0.781026211703294, 0.6310577255444175, 0.6692110988130224, 0.4685285603768583, 0.41386124232839566
0, 0.31946332466508426, 0.3637950368463949, 0.48854157529806663, 0.6002394183742631, 0.6492305172174594, 0.7504940890513381, 0.640061764331326, 0.6119505616833962, 0.5406588118214937, 0.3296614413402735
0, 0.429735064822841, 0.4380284105843799, 0.4579210960381148, 0.5116594960348871, 0.5831927309075166, 0.7579375465582153, 0.741835328469809, 0.6049656183606223, 0.756063836355778, 0.6353944142265311
0, 0.4468274478352331, 0.34360695665986535, 0.4813903287985982, 0.47991567532072793, 0.6688190231989823, 0.7744146248162838, 0.6503381574399184, 0.8067360660534585, 0.6061675304817147, 0.6560953349274518
0, 0.40212223581418083, 0.363765347936999, 0.4695998750612392, 0.4209075793063206, 0.6031043410964148, 0.7543346041705179, 0.7878456619426201, 0.5573966642494561, 0.5580699817309474, 0.39766063488691233
0, 0.30026382801761736, 0.4027455622644507, 0.46841295683408596, 0.6323759307328348, 0.6625775792758655, 0.7464392459902738, 0.6959061800716794, 0.826332964390672, 0.517322911861809, 0.27362832472321524
0, 0.38385464345412174, 0.3867284901960414, 0.48821874552071004, 0.5784235120871333, 0.5832946934354519, 0.763468891333354, 0.5184999636145323, 0.4254664262178288, 0.4648979947626295, 0.21379468824724301
0, 0.19912129337837584, 0.3491264463888264, 0.5012665025062629, 0.5570265310666876, 0.6648324555084002, 0.715843795013901, 0.6767760656393835, 0.6034892116076994, 0.7812544265224515, 0.431355426975865
0, 0.347489043171121, 0.42220666128358203, 0.491855875437767, 0.5673140769227017, 0.691747219849597, 0.7528687181871261, 0.6192026579584113, 0.7385055277788379, 0.498778915406659, 0.45121889355466005
0, 0.2724827647664028, 0.34860490491039436, 0.501280836233952, 0.5588089545397658, 0.6136235309456273, 0.7601379312869377, 0.5877926073826113, 0.8129031334681882, 0.6029962335968969, 0.38407037823096224
0, 0.3746895227602297, 0.3963134694989004, 0.4215957931578913, 0.533486552424172, 0.6145826473149589, 0.7482087784771551, 0.7566496716211545, 0.5735441077312571, 0.5721738356656946, 0.4032416390080624
0, 0.3782607873794614, 0.44770998284850905, 0.4184179843355889, 0.5797800699238185, 0.6543470302995861, 0.7057083346297947, 0.6500286535557698, 0.4599032479676348, 0.4898486901125563, 0.3040203434364019
0, 0.315182127744608, 0.3483766596005802, 0.4804169189331427, 0.5283297114464088, 0.668645185446437, 0.7437887908865782, 0.555134671712118, 0.5780851239774563, 0.5790604222584618, 0.3604673093724189
