0.122755 -0.122064 0.0076015 0.000447258 -0.0129814 -0.0991584 -0.0543056 0.0171068 0.0199701 -0.0512005 0.00178827 0.0255075 -0.00663834 0.029484 0.0272007 -0.052363 -0.00738275 -0.0198092 0.0135767 0.138199 -0.0910071 -0.0125964 -0.0249628 0.000689129 0.0338385 0.0229644 -0.040999 0.0728865 0.0494089 0.0436817 -0.0370679 0.020976 0.0328927 0.0669912 -0.0320604 0.0558153 -0.0218852 -0.0218884 0.0432102 0.0486577 -0.0399772 0.036111 0.0357203 0.0235933 -0.0368089 -0.0392721 0.0988401 0.00143166 -0.0823737 0.031934 0
0.178884 -0.124163 -0.0189143 0.00515617 -0.0501001 -0.0705387 -0.0984052 0.0615148 0.070346 -0.0508143 -0.00728025 0.069627 -0.0090367 0.0477 0.0235828 -0.0431748 -0.00667115 -0.0352511 -0.00657649 0.160568 -0.191391 -0.00950145 -0.0367284 0.0413949 0.0783431 0.0221583 -0.0450047 0.0849047 0.0988529 0.0820867 -0.0138634 0.00262299 0.0471424 0.0673601 -0.0339949 0.067909 0.000442996 -0.0368443 0.0468471 0.062084 -0.00807888 0.0586196 0.055596 0.0822497 -0.0668866 -0.0783627 0.134851 0.00341198 -0.0581524 0.0725563 0
0.171038 -0.146721 -0.0286377 -0.0227675 -0.0195333 -0.107631 -0.0579021 0.0452674 0.0396879 -0.0402195 0.006549 0.0679523 0.0246512 0.044969 0.0259593 -0.0199962 0.000523271 -0.0437938 -0.00133712 0.168003 -0.159278 0.00131067 -0.0170766 0.0240933 0.0856651 0.0450707 -0.0723818 0.079646 0.08221 0.0643993 -0.0648769 0.0189661 0.0487064 0.0896189 -0.0270024 0.101584 -0.00958105 -0.0398572 0.0594007 0.060239 -0.0592441 0.0285277 0.0497414 0.0283347 -0.0626817 -0.0478515 0.109094 0.0257199 -0.0896643 0.0664709 0
0.255737 -0.210351 -0.0282924 -0.0276676 -0.0482717 -0.111265 -0.104085 0.0353246 0.0476499 -0.0381308 -0.0324262 0.0951907 0.017967 0.0536753 0.0578411 0.00816878 -0.0145545 -0.0446133 -0.017207 0.227508 -0.2346 0.00290169 -0.0390005 0.00533685 0.10153 0.0434774 -0.0917741 0.133057 0.118992 0.0927697 -0.0755895 -0.00309079 0.052667 0.108248 -0.0100075 0.112124 -0.00871704 -0.020352 0.0629566 0.102537 -0.0471089 0.0246128 0.0629579 0.0312149 -0.104885 -0.0743364 0.167016 0.0224322 -0.0989356 0.0973267 0
0.275539 -0.245123 -0.0537887 -0.0324205 -0.0615815 -0.118945 -0.115957 0.0383901 0.043241 -0.0281089 -0.0349118 0.109841 0.0361336 0.0545286 0.0720167 0.0187444 -0.0104481 -0.0841597 -0.0195011 0.255384 -0.283804 0.0114532 -0.0434876 0.00617053 0.124524 0.0428605 -0.0945868 0.150515 0.141831 0.091553 -0.0831669 -0.0143783 0.0663689 0.11804 -0.0153622 0.146038 -0.0052566 -0.0112512 0.0673233 0.117828 -0.0507548 0.0123274 0.0573503 0.0548731 -0.113526 -0.103859 0.181425 0.0285721 -0.0899971 0.108003 0
0.0629739 -0.0902057 0.028641 0.00607318 0.00510735 -0.105159 -0.0169211 -0.00211257 -0.00302217 -0.0617527 0.00605481 -0.0103836 -0.00314447 0.0135875 0.028231 -0.0658962 -0.0013312 -0.00912028 0.00354727 0.114354 -0.0348868 -0.0396915 -0.0135338 0.00211121 -0.0148414 0.00295274 -0.0190901 0.0370927 0.00956089 0.0489066 -0.0262842 0.0556152 0.0243023 0.0527097 -0.0464578 0.0192779 -0.0302184 -0.0335782 0.0215826 0.0226929 -0.0672212 0.0451382 0.0268635 0.0177218 -0.0128243 -0.0284934 0.0580516 -0.0104444 -0.0952349 0.0139937 0
0.0645957 -0.0976151 0.0292901 0.00720783 0.0101893 -0.105261 -0.0421481 -0.00772304 0.024004 -0.046285 0.0157355 0.00100061 -0.025831 0.0332822 0.00384826 -0.0776292 -0.0104188 -0.0275987 0.0214378 0.121085 -0.0656965 -0.0313604 -0.00281417 0.006141 0.0104294 0.00280502 -0.0310468 0.0445008 0.026106 0.0250452 -0.0280938 0.0215076 0.0254268 0.0579784 -0.0438449 0.0304972 -0.0227601 -0.0281504 0.0520655 0.0460607 -0.0444212 0.049339 0.0259407 0.00222643 -0.0447776 -0.0319956 0.0788144 0.00668785 -0.0892584 0.01517 0
0.206001 -0.17899 -0.018547 -0.0195704 -0.0384638 -0.102759 -0.0846722 0.0265997 0.0313733 -0.0453412 -0.0202758 0.070031 0.0100801 0.0415338 0.0497434 -0.0164647 -0.0100021 -0.0364019 -0.00957649 0.190082 -0.186285 -0.00453618 -0.034211 0.00854441 0.0787579 0.0372878 -0.0703918 0.110097 0.0991215 0.0719587 -0.0638103 0.00584777 0.0480526 0.0969641 -0.022289 0.0976631 -0.00899351 -0.0175797 0.0537566 0.0812574 -0.047477 0.0249474 0.0502186 0.0317921 -0.079118 -0.067308 0.1429 0.0137798 -0.090678 0.0756712 0
0.165324 -0.154657 -0.0110211 -0.0240402 -0.0255619 -0.0925793 -0.0764901 0.020877 0.0398573 -0.0525634 -0.0137165 0.0520369 0.00615265 0.0407895 0.0453532 -0.0371854 -0.0154558 -0.0341776 0.0150639 0.164627 -0.155486 -0.00926961 -0.0260853 0.00849796 0.0677814 0.0391478 -0.0630678 0.0966868 0.0683018 0.0634005 -0.0539891 0.024746 0.0478787 0.0812245 -0.0284113 0.0840175 -0.0207341 -0.0151162 0.050127 0.066929 -0.0507597 0.0254856 0.0475874 0.0322686 -0.0637736 -0.0607939 0.133662 0.00981253 -0.0760304 0.0660636 0
0.163787 -0.149532 -0.0113649 -0.00812479 -0.0237967 -0.10135 -0.0712549 0.0207043 0.0228482 -0.05244 -0.0109311 0.0435951 0.00431525 0.0389925 0.0425322 -0.0320237 -0.00556223 -0.0228937 3.31137e-05 0.165536 -0.139977 -0.0107415 -0.0319813 0.00676812 0.059776 0.028436 -0.0584973 0.087663 0.075766 0.0591394 -0.0498393 0.0139696 0.0459323 0.0842898 -0.0237234 0.077887 -0.0144793 -0.0139453 0.0476984 0.0588949 -0.0456094 0.0316508 0.0391432 0.0274093 -0.059092 -0.0529403 0.121315 0.0129772 -0.0802329 0.0539303 0
0.0616497 -0.0764213 0.0294331 0.00829407 0.00326732 -0.0888943 -0.0305166 0.0118495 0.00971381 -0.0548854 0.0229247 -0.00497798 -0.0263748 0.0230061 0.00789135 -0.0770615 -0.00714438 -0.00854155 0.0291798 0.105326 -0.0204106 -0.0150055 -0.0148132 0.00174514 0.00682968 0.0112276 -0.00720842 0.0297446 0.00883166 0.0208901 -0.0273318 0.0359532 0.0153153 0.0411653 -0.0420659 0.0207843 -0.0292537 -0.0171229 0.0442297 0.0250297 -0.0398384 0.0478054 0.0237769 0.0190247 -0.0040772 -0.0236646 0.0596422 -0.00629084 -0.0731047 -0.00219827 0
0.0608855 -0.0895313 0.0244989 0.0114437 -0.00803196 -0.0878729 -0.0162571 -0.006499 0.0203826 -0.0604544 0.0191351 -0.0297451 -0.0367221 0.0296585 -0.00186452 -0.101211 -0.000758216 -0.0251703 0.042861 0.0878236 -0.0221783 0.0020634 -0.0316582 -0.0113277 0.00694802 0.0164519 -0.034511 0.0318537 -0.0029778 0.0087034 -0.0103663 0.0221649 0.0273505 0.0453299 -0.0465276 0.0195292 -0.0441338 -0.0381921 0.0477982 0.0135617 -0.0321258 0.0621085 0.0405353 0.0121553 -0.00636038 -0.00980215 0.062089 -0.00460711 -0.0738525 -0.0107586 0
0.197128 -0.183818 -0.0196032 -0.0110086 -0.04208 -0.101146 -0.0843469 0.0260249 0.0448916 -0.044525 -0.0169521 0.0606153 0.013238 0.0375459 0.0441615 -0.0107522 -0.015196 -0.0385034 -0.00968924 0.19174 -0.188046 0.0104273 -0.0316163 0.0127542 0.0828196 0.0419011 -0.0592488 0.104994 0.0984911 0.0746891 -0.063368 -0.0114153 0.0555807 0.0952311 -0.021392 0.0916166 -0.0118345 -0.0062572 0.05116 0.0902765 -0.0553502 0.0286477 0.0549478 0.0306328 -0.0742538 -0.0718944 0.144667 0.0062035 -0.0923909 0.0791425 0
