class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96, f97, f98, f99
 0, 0.4491717425962705, 0.39479899016220743, 0.2897677711623634, 0.5996967852420295, 0.2673655070245557, 0.38927792319803706, 0.5321709561011071, 0.8234697049001598, 0.5541378911206504, 0.41312133846094007, 0.657340387589963, 0.48035891118272767, 0.6424378838393012, 0.7237240285883337, 0.40430223758566614, 0.7452570652863015, 0.78090553438935, 0.5812084734960723, 0.4443212692187195, 0.5979157860699037, 0.38470706116471576, 0.5991596235027012, 0.544113555425104, 0.3315500230712262, 0.34566179222145627, 0.3931829822930188, 0.7262903236843282, 0.584437345721064, 0.5892479600636424, 0.3511811430018439, 0.5793533500880446, 0.2825451673144725, 0.6390299632274071, 0.5073582110520757, 0.43027000447034885, 0.3291941557775302, 0.41406297299486544, 0.25399213793448816, 0.2741329862342659, 0.3474953206452664, 0.3990633461017194, 0.668364829852877, 0.4943636004615887, 0.46271049329078623, 0.6254120756578724, 0.4902481427768337, 0.345275682230028, 0.1518979943530382, 0.57611581380987, 0.47485646349921434, 0.013296265557372221, 0.37767679573151847, 0.5509719338431626, 0.7465218717274329, 0.7153399018381248, 0.660014815857332, 0.3191904715657541, 0.7377686800455214, 0.6971969760580072, 0.4670291540013323, 0.167153603173438, 0.5035761922450441, 0.2947908028689207, 0.06085814376248578, 0.13414892104148718, 0.5215391150126677, 0.325373635916035, 0.5394156312912631, 0.5328964127725503, 0.3978002327345947, 0.4073726582340865, 0.13487448489342818, 0.24689398895849557, 0.5249429113623161, 0.6496819218663203, 0.5182437145775715, 0.2826674886363936, 0.574335655497229, 0.3946721902103869, 0.611854074338314, 0.6315272587533182, 0.40945394278508296, 0.616372804951131, 0.4332954099117469, 0.5159454022396088, 0.5288152071299467, 0.612886121336821, 0.7125672263519259, 0.27496746821065315, 0.42018528244999986, 0.7739030247452846, 0.43624096026487236, 0.3558769025646961, 0.3721771353280388, 0.6076498060275923, 0.38934002877749346, 0.6265400302156917, 0.6389491911623872, 0.16720306579071942, 0.5018761829022094
 0, 0.5452479647132451, 0.21375339667772328, 0.6272802368228492, 0.43916557685661767, 0.47612128190587333, 0.31723108730103977, 0.6583245701524526, 0.5647217613127359, 0.3107488587631044, 0.6320045250563642, 0.7582230584964791, 0.3931752473891808, 0.3997836091634987, 0.5651023798216374, 0.6055114324828749, 0.7510516064934095, 0.618139995401752, 0.6063980369254774, 0.09355764608542372, 0.7794685568122453, 0.42102923261712033, 0.43328036710036766, 0.5340074022447018, 0.44064089063142836, 0.504635114643596, 0.5470900309450304, 0.6622551818254155, 0.5750786727897712, 0.7793237667353818, 0.4686925781400173, 0.4123223325741175, 0.46862802287781646, 0.6582665684817973, 0.5295642311168475, 0.2480753882852198, 0.42247696590462186, 0.43851818007933785, 0.4857523880755144, 0.6258181602033547, 0.6729368260465621, 0.21971189592668364, 0.5142167505415003, 0.5619667195432596, 0.44002602833709176, 0.6337649876645558, 0.3863621484041547, 0.424885419256685, 0.4269038107569847, 0.5636854889638824, 0.6488087253563702, 0.026896704653295047, 0.49294117971854823, 0.44108850374338554, 0.4484302283713018, 0.7019948519313477, 0.6822728388073992, 0.34540381428731, 0.5025900768124313, 0.7262232781799819, 0.5256343234860223, 0.34529114789019516, 0.5561436999196497, 0.4383463693291159, 0.11868835651264723, 0.45720640111600186, 0.4288009286832031, 0.29438927832883033, 0.2763740052618783, 0.41124872137088053, 0.5134263702421747, 0.2961600515689595, 0.3896385592625205, 0.3031610144871631, 0.5182561573349825, 0.4940962971355047, 0.3161457515794257, 0.4023154836183692, 0.7362926492723856, 0.38322298006751077, 0.756024360435308, 0.41362097994848207, 0.2826427463193128, 0.6689353637231644, 0.7465965542299187, 0.2303282903483672, 0.7270810683295122, 0.8130458282470441, 0.5789762825047547, 0.5027673530045383, 0.5743878248323222, 0.5780212509347076, 0.34459927712865296, 0.31338825207286136, 0.07505108771211383, 0.5132682191656871, 0.3912218949491557, 0.4934964235523339, 0.3808016305150029, 0.2340454272072177, 0.5151813167826593
 0, 0.5031446339483692, 0.38626412435239754, 0.4005741573270284, 0.7788731256477985, 0.3228099953921744, 0.46583210599474484, 0.5740997794802726, 0.7523123396459712, 0.4079062077342648, 0.3818357620229231, 0.5103391527746792, 0.6081514523426561, 0.3697046330855816, 0.690952110014047, 0.43376230864661336, 0.6439699968578679, 0.6861917103129028, 0.37547503282104544, 0.5670346107041594, 0.6911855674496447, 0.33586669643969025, 0.6785257405143875, 0.5329828483055229, 0.398587568721464, 0.47140127834668744, 0.26371407497956245, 0.4883020012236789, 0.575064750956073, 0.6133304866237825, 0.3494603683038741, 0.5645622552295843, 0.5147651965938712, 0.6515469752212794, 0.2724171816288136, 0.4026831805406043, 0.5101172672086448, 0.42632582506103633, 0.2956169257124201, 0.35205917580535334, 0.49566246286997545, 0.8480449023579377, 0.6589173474738345, 0.5035126113818373, 0.533033555093211, 0.666150864241223, 0.4850072350395163, 0.4389513222147588, 0.3651167640632212, 0.3746962545444207, 0.5366880705335767, 0.16045389181090444, 0.45471006155887733, 0.3495965071451917, 0.5035464590894242, 0.558089449701445, 0.8160507571212509, 0.30772849535187147, 0.6056170553207662, 0.801860718490308, 0.4770964169859357, 0.6608569960949688, 0.5932578987590862, 0.19928480213701621, 0.16928137305012164, 0.21790256193429533, 0.6391077638461432, 0.6562470267625109, 0.3617861055180047, 0.5133962245640882, 0.23882716350043792, 0.5126429107601831, 0.4778141624949559, 0.27349348369186405, 0.38264871977522674, 0.23980102209293577, 0.57086281882259, 0.43439949486706264, 0.5679829258175058, 0.6054986360193615, 0.7396623851480509, 0.46025797799792345, 0.6191356984971603, 0.722238111096993, 0.7676665108221485, 0.7391604202542612, 0.6255855845380834, 0.8015008002772086, 0.6989498685021354, 0.26179590708487566, 0.5294803956872621, 0.609613837456964, 0.760238477605535, 0.40830206601551017, 0.208219997994344, 0.6475110056124493, 0.658149758744935, 0.4805024521745642, 0.34281276117804327, 0.021312214714915685, 0.5660460813131944
 0, 0.6131813023420671, 0.4892656639262063, 0.4380159527730736, 0.7866902831398012, 0.32606151525525867, 0.18575537469818107, 0.831600513359967, 0.7296310665643551, 0.31522017780681155, 0.6611009003252704, 0.7636285493565856, 0.514842003076336, 0.4369484464482044, 0.4730234555221984, 0.5326796260875366, 0.6318188690672158, 0.5624907147475613, 0.4522398053880416, 0.6529791299091399, 0.7763614397364019, 0.24676399717187314, 0.4910644056079104, 0.5397602353232881, 0.4887203386698573, 0.5135681048584938, 0.5425343923011899, 0.4859896894172548, 0.6440790918205188, 0.8036542342885149, 0.5357307913503634, 0.5717024492408457, 0.4896986797079195, 0.5979361607817018, 0.31228953571520485, 0.4041540338255315, 0.5834208464717309, 0.6710864732079125, 0.528274906266472, 0.47322365092754387, 0.6052702706205397, 0.7336864585869473, 0.6864424192558238, 0.3829540233321882, 0.6096033849575946, 0.5166695971973108, 0.4706562784355344, 0.4544337022270806, 0.22835076547646022, 0.49352449820733485, 0.6892883584159675, 0.3876228775415142, 0.49338068688431375, 0.37696712569735924, 0.5622207404925594, 0.3710424627693, 0.5469942739649982, 0.5164545594367659, 0.5325265164376959, 0.9223505510419349, 0.424647875513858, 0.18472734778613206, 0.39443024049494446, 0.5860190150854637, 0.49792978238223673, 0.18445006779113549, 0.49817790141610574, 0.5252614219882021, 0.5372894241811758, 0.13029479277784425, 0.6049917605041164, 0.4926687475394472, 0.14267694084712665, 0.4956270056444999, 0.38168950516458566, 0.13152907485957374, 0.5094825579064751, 0.4536046887713182, 0.5689577431229442, 0.36237102527360693, 0.6018976409710347, 0.6266644108758578, 0.37053305803581393, 0.49277349434216305, 0.4340646416513975, 0.8991902843058798, 0.6813898809298029, 0.6539298589933921, 0.551599774260376, 0.4826324975299978, 0.5769732217443818, 0.5449551414420862, 0.11159892239490672, 0.4384037130360719, 0.3884837509805579, 0.5936993521161672, 0.7719582658611089, 0.41501047552278314, 0.4828334968569913, 0.029495658642053675, 0.6861354561819866
 0, 0.29833531173549754, 0.3348565220332652, 0.5095195542938817, 0.5095171053932801, 0.34317219363362306, 0.2064491340185265, 0.490947238307718, 0.6418559633311215, 0.551752254873445, 0.5179567456876485, 0.5733594788753507, 0.6860539984966249, 0.5657132713699746, 0.4826620466656195, 0.4737985973547171, 0.4335828749559561, 0.5753389172435446, 0.5145896628394027, 0.1047117597799587, 0.29035136645057275, 0.4352645941720509, 0.4351713507678702, 0.559273048992961, 0.43626849024828823, 0.5454379929628862, 0.29869140264355204, 0.7200267759601788, 0.5842924287343821, 0.5064750929764451, 0.46780138938653704, 0.3798830099244865, 0.4029820875838268, 0.633731447595774, 0.2576032475991818, 0.5228840925410949, 0.5759692369575836, 0.39426422784117726, 0.24336787303090238, 0.31214756236271274, 0.3417595142574515, 0.9450362415781348, 0.4368550739771231, 0.2466092208354031, 0.6039802213316096, 0.6043315307667861, 0.3346920664965103, 0.4829278312253335, 0.525074662390594, 0.553173188990448, 0.43034197228879506, 0.22662790188219958, 0.5814772731914708, 0.3801887793844701, 0.598094466831559, 0.3999287619879374, 0.5980028860201321, 0.5316578163828367, 0.482110125500599, 0.9340323726912935, 0.3803518402386487, 0.663717058136378, 0.3391087782279526, 0.20339739922820493, 0.39301156273646076, 0.27524123539601547, 0.6972018345758195, 0.43891120703594844, 0.4125214525847297, 0.42924980028981385, 0.5148558533568226, 0.29679815503305673, 0.48651999850953437, 0.47699759113474693, 0.5650876222811482, 0.11655310472975833, 0.44185973459115885, 0.4145674887647295, 0.6130022221795904, 0.47633035554533765, 0.5053695781394458, 0.3610824813748079, 0.6213246852181165, 0.5965106744057461, 0.1767908850008355, 0.8221689386142416, 0.7409706001628773, 0.815837829599335, 0.48853595269939454, 0.3735481573258461, 0.3256686810748005, 0.6306549655925981, 0.7423135644278959, 0.6032203883959826, 0.34741879704898765, 0.626468589637606, 0.6779053605072927, 0.2721998265745066, 0.5029151705059582, 0.13600071878167502, 0.4317367742785279
 0, 0.6768662761593903, 0.23833993970825207, 0.5951625839443592, 0.5120317269108363, 0.28540557558145146, 0.41923320900223204, 0.4709169265659648, 0.6237670338363701, 0.2874844059667827, 0.561045286787946, 0.35858374062530474, 0.6153255480961966, 0.5129050563151764, 0.6697377600808848, 0.32341494905525764, 0.6835759540151192, 0.39558644181930713, 0.5587216127612769, 0.003975886100294435, 0.6938334225203409, 0.24721718632455042, 0.6300836261518656, 0.5188875678201966, 0.4960636419566382, 0.5882932388114965, 0.22786585435232976, 0.4294055637109969, 0.6496889347776831, 0.7178300499442801, 0.514362661870953, 0.3366919225866182, 0.5577119093616375, 0.5950254538579186, 0.36061452791788917, 0.39687684941820983, 0.4099616757963481, 0.6216817470593101, 0.5431608800176863, 0.3780916406251084, 0.45871988356797616, 0.8741926928285594, 0.5334141206488537, 0.46727397739341703, 0.4672077004661321, 0.367780380772251, 0.6247729403219036, 0.3411451184202957, 0.46452788117331817, 0.5638435879885013, 0.4219474346136965, 0.5489273224066052, 0.5975831735514084, 0.34190822292363465, 0.6007046641612485, 0.5373452801211125, 0.7078509897203902, 0.37101897387933275, 0.6587450315351336, 0.925308545255334, 0.5831712950062763, 0.2532745155956272, 0.32488104497067455, 0.20825502800803827, 0.34093609312043255, 0.17584615750288432, 0.6794379532432376, 0.39949755451394525, 0.3800111465976416, 0.4426727169304106, 0.46982264272256646, 0.48977375631421277, 0.6146684599558468, 0.2061567377291513, 0.3676512630321502, 0.2606349719220348, 0.4595964525447635, 0.3215442034015828, 0.6475815324381835, 0.3633891971468211, 0.6806791667570907, 0.33675580627194246, 0.47940009912065357, 0.3954406050755092, 0.819896846179138, 0.6643626492705799, 0.6695822681239074, 0.6521246264406277, 0.6960953779637218, 0.42443744720143234, 0.4395823104175173, 0.6812965566456505, 0.20251367405977494, 0.6038705342373965, 0.3262262749761349, 0.570987496639555, 0.5093508624368907, 0.3092866866205345, 0.3551385495389821, 0.3127167986683551, 0.4651480166621662
 0, 0.44225849933035455, 0.32709520953841165, 0.23297274547358085, 0.42010103839117596, 0.31294025643357615, 0.3652263508982119, 0.43077533987018013, 0.8311923795200675, 0.47591566998802376, 0.31071390126173326, 0.4976357304173327, 0.37401725207827097, 0.4514742263818625, 0.37996014031054776, 0.36738657521695195, 0.7722166285870932, 0.3579932225714555, 0.43222960746881933, 0.5349099087340676, 0.28898149421921193, 0.35042007453762275, 0.515901291106661, 0.5143442036386728, 0.34120872341347896, 0.4580795866076968, 0.6668315799609188, 0.4668814616565187, 0.6109011241980926, 0.5892513559185965, 0.5195834644112761, 0.5039771377481727, 0.46906406050731975, 0.5681445391280652, 0.4714221150872005, 0.4141167557469064, 0.35242362268288263, 0.4136857461482402, 0.3817657640040965, 0.5479429383634647, 0.55588762471618, 0.27557087342623976, 0.4969384705326691, 0.3102139199229028, 0.4232487788291646, 0.6886048273517715, 0.30723999878893776, 0.4487804062501388, 0.44638512761034677, 0.3628847438461467, 0.6538653312208579, 0.21383251823626137, 0.43614984087383635, 0.3582815005899966, 0.586291266864587, 0.6549744969779031, 0.7832766331941241, 0.5454582709056371, 0.3900651157259834, 0.6079658645576321, 0.5958399103916748, 0.6365752270081767, 0.19632014378034732, 0.2105074581280329, 0.24808185633891935, 0.3348865500515377, 0.7666008375322798, 0.657106765053261, 0.31392765809709455, 0.34538243161227733, 0.23904848319811436, 0.4423745617681467, 0.28875624389741145, 0.3317267474014954, 0.5530426120286507, 0.27780811667631644, 0.49209098970751036, 0.24090813606320377, 0.7233346364692255, 0.42151946301783205, 0.6992111371006241, 0.6252387887610571, 0.5898757857654907, 0.5425289087565676, 0.08071670595355887, 0.7284770873178943, 0.6341175592681242, 0.5821464167873478, 0.598393181934435, 0.3843209305350276, 0.5563599064752267, 0.625555252262317, 0.763802965103476, 0.3008490511758586, 0.35481890171009106, 0.5255764986989216, 0.7406933067897855, 0.38025673597444837, 0.5201076111636981, 0.4885135531843353, 0.43135644918789007
 0, 0.5299239486119103, 0.34481258785092067, 0.7284726828038389, 0.6185019555454799, 0.3212204010708113, 0.4376946482778703, 0.7265362667991261, 0.7308949588297197, 0.3101254442800357, 0.9157892767834437, 0.4008616307549065, 0.49606536492484327, 0.6607646118282207, 0.48217807518290173, 0.28652449393269697, 0.5373602973357934, 0.34887791782609845, 0.42552701331184695, 0.4875171512436874, 0.12399988786518308, 0.13159166939450784, 0.570908334293512, 0.5453312993413839, 0.37819863741859266, 0.5472862043654049, 0.46781802318298166, 0.5313736118364849, 0.6237434900896456, 0.5785202914714993, 0.503210814272177, 0.29627256733224494, 0.45338025955087224, 0.6061032643532865, 0.3548335598056218, 0.22632318683936156, 0.5988833844406436, 0.39177877159397856, 0.473539188118967, 0.26199829665195656, 0.5208391847360259, 0.3068653595184353, 0.45482770704197867, 0.19362021602495064, 0.6506617448725587, 0.6183316796428666, 0.6139281834247025, 0.4424435091449321, 0.5744225370364268, 0.45568136159176986, 0.5097209034373003, 0.6761481390380232, 0.41861671974146986, 0.4191322319599267, 0.5481730530154898, 0.3472777937482566, 0.4149225094519505, 0.5583798234337741, 0.3791956284159378, 0.699446644776071, 0.34993904145682764, 0.6310318097927947, 0.37046251892557325, 0.5526620104009855, 0.08594616621387449, 0.14050246522563942, 0.49601465976664777, 0.5378172402466919, 0.32254693733006173, 0.2661204131611071, 0.22411210369636267, 0.5553220521258823, 0.16085443206406846, 0.22208739926871687, 0.4253443541935732, 0.7235988390792286, 0.5552978256193538, 0.37570664303316514, 0.5747514686996474, 0.3138397994391688, 0.49081477003566903, 0.4117354836214919, 0.5177385162604969, 0.4259161892757079, 0.5925811445928093, 0.9418771650547709, 0.7569265483498938, 0.633412695378719, 0.6516187708395024, 0.38995615162765057, 0.3748276514548896, 0.4958630502733045, 0.3009291186667703, 0.5280065914016523, 0.20147248483385077, 0.5534720823169346, 0.4260217012052345, 0.3647216002353774, 0.35842371930288947, 0.18210826933500407, 0.6589853451963228
 0, 0.4148032934107606, 0.4700014395559641, 0.46973338302341877, 0.6580967314575544, 0.41408901009747484, 0.5306750987471683, 0.5768332351367982, 0.7396040485044888, 0.43759546332491434, 0.4740773870285783, 0.7163464646399522, 0.70180527610026, 0.5918164059309201, 0.4464516034690903, 0.29488091837793506, 0.4424521288143057, 0.5182982230653449, 0.4293239872712841, 0.43542058606823214, 0.3863219749737952, 0.33283146444307254, 0.45834575801048005, 0.5568439585025132, 0.08600016140430937, 0.3642141019048697, 0.17651813292211416, 0.7231860394641573, 0.6379868002877721, 0.7510367301853235, 0.445174949233329, 0.3195771035492941, 0.4346505447943383, 0.6273869873503125, 0.5232325819327953, 0.23545184334993471, 0.6348848912135473, 0.4755309963560616, 0.5746642401812724, 0.6348443646949345, 0.5048939651056679, 0.3107491084323846, 0.6111763308198437, 0.33241879054514406, 0.6047243072206747, 0.5322288354996331, 0.2770699144829416, 0.5269803486427533, 0.4246222453458347, 0.5508240812644803, 0.5601279457278397, 0.6141579929568083, 0.5375385599715531, 0.36714862251863634, 0.760380270344451, 0.5204172169960553, 0.7779057328711205, 0.52374399320213, 0.393038651305894, 0.7092620040178905, 0.34281883469014257, 0.5044555279221227, 0.45800251902880407, 0.2933877377170614, 0.2235790118439816, 0.19620179175422864, 0.5068513490164243, 0.32256968248550383, 0.3248924601711957, 0.4716697437117732, 0.223365633410481, 0.382829931685992, 0.11368755886102755, 0.4286590247416829, 0.556380966727569, 0.40389165545225286, 0.6938201578252321, 0.3691920308031084, 0.7789628722947649, 0.3388022371814878, 0.6364510972699133, 0.37009263018665595, 0.3850959393276267, 0.39609839320509144, 0.22837680366264687, 0.31480347946976145, 0.5745761165191567, 0.7649391421551536, 0.7193830479768438, 0.5187018547869295, 0.48716263906698626, 0.4509588048694074, 0.3073606642033608, 0.5464265571050743, 0.306935414162789, 0.6024957837267403, 0.5827353385381194, 0.6008867566030544, 0.3245444751949174, 0.32562885189908913, 0.6075495165256444
 0, 0.4932757395521287, 0.5012237680759265, 0.6407122164755359, 0.5765519139341425, 0.3061746922599809, 0.21566294800888747, 0.39290643969974115, 0.7334018399395723, 0.2648581678010793, 0.5663156383864297, 0.4729648599348622, 0.6527538606170618, 0.38649960345661316, 0.6274568683116848, 0.3078652032834152, 0.6278883162725486, 0.653595271329958, 0.4805327888871051, 0.5923059245842578, 0.642510003991215, 0.31009535361735563, 0.6079766040423276, 0.5721138930178502, 0.12826819621654442, 0.4629290511693467, 0.702025305719857, 0.5369947624469225, 0.5735156679455993, 0.6708095614499068, 0.3123120445842741, 0.5217282630699213, 0.5586243044316402, 0.6546038265906242, 0.3100505288686378, 0.22395560764468128, 0.42583916678533446, 0.5655711550744847, 0.4078550799776533, 0.5236786202009376, 0.6668050915353694, 0.8599704750032532, 0.43240293319026085, 0.530280033136854, 0.5642644393376036, 0.3770811886746466, 0.3367991314624026, 0.5171701980268023, 0.0963039150679902, 0.463446516654015, 0.43728091725824164, 0.3753942704316302, 0.7691151237661489, 0.6575593372292284, 0.5132429826409434, 0.604325211756629, 0.7681802634546896, 0.5552459615166492, 0.7252299935607079, 0.6866733526306561, 0.5734760766024785, 0.1852298453236615, 0.6839572142300898, 0.3708702708951132, 0.3423518925151889, 0.22667780783883085, 0.6333986017848355, 0.4021809250935711, 0.5251605664963794, 0.4709965168232352, 0.21529061173723796, 0.496982836332961, 0.6347639267219259, 0.40965082081845944, 0.4175943522267239, 0.1565095092373051, 0.42033264909375073, 0.26333672867789737, 0.7998119497304801, 0.5330973425501006, 0.7294796863635249, 0.6405799335319081, 0.4096495415741307, 0.2859811497384105, 0.5050033194854439, 0.6729969602485814, 0.5685454155380586, 0.5098521725885748, 0.6295561815734891, 0.35932275923060064, 0.38086899763249793, 0.47839850732505157, 0.6208691337123147, 0.4333814235581823, 0.3485258402393244, 0.6265950996869094, 0.48104136209893733, 0.27661900220197305, 0.4124742064141476, 0.14975082554840036, 0.6413843511656456
