ORF	DOC	class	expt_1	expt_1	expt_1	expt_1	expt_2	expt_2	expt_2	expt_2	expt_3	expt_3	expt_3	expt_3	expt_4	expt_4	expt_4	expt_4	expt_5	expt_5	expt_5	expt_5	expt_6	expt_6	expt_6	expt_6	expt_7	expt_7	expt_7	expt_7	expt_8	expt_8	expt_8	expt_8	expt_9	expt_9	expt_9	expt_9	expt_10	expt_10	expt_10	expt_10	expt_11	expt_11	expt_11	expt_11	expt_12	expt_12	expt_12	expt_12	expt_13	expt_13	expt_13	expt_13	expt_14	expt_14	expt_14	expt_14	expt_15	expt_15	expt_15	expt_15	expt_16	expt_16	expt_16	expt_16	expt_17	expt_17	expt_17	expt_17	expt_18	expt_18	expt_18	expt_18	expt_19	expt_19	expt_19	expt_19	expt_20	expt_20	expt_20	expt_20
gene_1	gene_1	4	0.4006501104120443	0.40045775950623413	0.34973046348334313	0.32631639625914566	-0.23454399943941595	-0.2601124910156315	-0.28032821463677265	-0.27051241448636565	-0.7157784171570913	-0.8823201713471477	-0.7992552847163241	-0.9056822257161214	-0.9822833525928099	-0.9606813580187817	-1.0119573031218154	-0.9931652378586451	-0.8354763762163097	-1.0674185654783874	-0.7690617558181854	-0.9841208826209793	0.08510453572359833	-0.22431186750462015	-0.31995835092558006	-0.9393089349640241	0.20428791867624038	0.22274237282065606	0.24114603305908477	0.29661158005234806	0.9320798996184446	0.6574450919355097	0.726594453530814	0.5666559715846666	1.229787105372557	0.9498422525960998	0.9793828917692583	1.2067384813637074	0.5392597663657219	0.7560853716753588	0.6661784373024551	0.26762723942635713	0.4164821697051722	0.42235605147380106	0.3637528490944264	0.2678340729258126	-0.2579044998491801	-0.2844058055297456	-0.27246955546803064	-0.26783037216869054	-0.4096616772448137	-0.9337220025701743	-0.4505399255913073	-0.894023963961683	-0.7530272518036412	-0.6301867514155841	-1.1656120781020323	-1.3568504343377463	-0.9578745394975795	-0.7611614305799244	-0.8446497372484827	-0.8303784654326466	-0.35061754156578484	-0.39035111875239464	-0.3356691534210899	-0.38597218170142017	0.26884726928610214	0.1387101009654495	0.4506591009512392	0.34119360113424796	0.7809817963714456	0.6183071643632196	0.8108773888862515	0.4637330856960891	0.6250481360488148	1.1583630057206973	0.6095581168506397	0.7691977073024534	0.7959620064796995	0.7096681782185703	0.7513556520978609	0.9989604377005308
gene_2	gene_2	5	0.018055298843944197	0.379217728594967	0.19140038028908452	0.014713222020913764	0.07853966758951669	-0.048182301025602475	0.18235339497331338	-0.3873989131721505	-0.1350221372676361	0.1371552581218194	0.6043610943671833	0.44950964516848446	-0.06151878590029722	0.02735162967858766	0.10161527257635938	0.23183483602866856	0.0751995977007793	-0.06288978851863364	0.2988441252128712	0.29091242754929664	0.423932445078097	0.38987723089403714	0.1212786411788302	0.4617834562736166	-0.15631368848964455	0.3425997778825454	0.14875681144331918	0.41638361097072996	0.3289569349012978	0.512954113182533	0.28031001620919194	0.4709618986046837	0.2994532503649167	0.18020701988096177	0.3022620867444638	0.6187912329863375	0.4412787740765759	0.4214242192874241	0.5215492673918092	0.4327577142573504	0.5800183198396704	0.5103690589788189	0.48733794165823935	0.5184481937346465	0.6939535608110015	0.35998323891948714	0.4640805951857899	0.7682522495201438	0.6693229400972838	0.5036131859277152	0.6373215015799545	0.7743497818010237	0.23349937659022707	0.8703486100647556	0.7147226557868654	0.7286567881614872	0.29719035396796867	1.148044065067038	1.2872996611069092	0.9884413282164947	0.7182043350852182	0.7417564291111839	0.7888993278518549	0.6850446449322303	0.7748641868925609	0.7833823360482076	0.8006394287916547	0.7958019244662107	0.8304329076569731	0.7629948168861488	0.8397287532012797	0.9503623362750437	0.7672352710038168	1.0400105839636	0.8606553495380012	0.9002464762648865	0.441628180591241	0.9927556655785756	0.5536459353432734	1.0246208144087232
gene_3	gene_3	3	-0.6654589354314064	-0.6666097237294248	-0.6581133979235866	-0.5485168911777383	-0.9917477178222404	-0.9725546116801388	-1.2026469840574268	-0.6831991585039108	-1.2751050301952696	-0.9766832376426404	-0.9635428503797655	-0.7306946321803152	-0.542262764925365	-0.5018914597067836	-0.47892700060457516	-0.49541907092443027	0.07576063256969211	0.05473886480589606	0.05363329873795361	0.10051103380849956	0.643601616572485	0.6424824953145734	0.6138279362970082	0.6514237000107044	0.9448003748661244	1.0178936535655858	1.0499805192486769	1.0762636428853811	0.9124346147712596	0.9298465317656589	0.933454624699574	0.8659264584005512	0.5436014679928486	0.5408588983320699	0.5894882595109696	0.7993585368109215	0.0700716022890068	-0.010428343539369014	0.016942377285882645	0.005311714795268582	-0.5549321129040045	-0.6104949441233903	-0.4961786215725827	-0.5498732900412777	-0.8005260771855811	-0.7567884938657166	-1.1827800838949953	-1.2354459438192587	-1.0234961775013898	-0.8599354535140602	-0.8386075653482427	-0.9153211498326415	-0.6464993895563879	-0.6674482463281535	-0.4297934784470554	-0.6498748802938237	0.1632377518101607	0.18839541007941155	0.08786979326771639	0.18907951191353256	0.667407147258587	0.468345405265272	0.7094612366458839	0.5974386465817353	0.9697586126472392	0.9544478736814295	0.9694812931668167	0.9553118027803947	0.6710138686272671	0.8656444748010244	0.873434299759294	0.9451111298205891	0.3407003420805801	0.19827725840906774	0.7190181809094695	0.632046228058442	-0.030212735906459787	-0.4436977526653177	-0.04885549847915094	-0.048582943461337944
gene_4	gene_4	3	-0.6015890706179251	-0.6556489030813341	-0.5856918669684653	-0.8226365326135932	-0.9680096625304123	-0.9729543495036653	-0.9852417134682039	-0.9394976147534039	-0.9193761244578481	-0.8027398580245687	-0.9339659407705339	-0.7227856880877517	-0.5178929344644012	-0.5155305161396628	-0.5325090478724447	-0.5022210503000767	0.11063240283723168	0.15432633303881418	0.0964359595593361	0.0885310551555912	0.7406667204113467	0.5387670854791815	0.4556260427867701	0.65187425363227	0.9798014978571576	1.0296928870466715	0.9444143090476955	0.973858947399763	1.0446334197826463	1.0131406964676484	0.932407189803254	0.8873818606411111	0.5927071777235466	0.5027710247803606	0.5516912729445071	0.48277524579662073	-0.03351090081453828	-0.024854304572116015	-0.08027995987409033	-0.013753564252965117	-0.7308487687461418	-0.7173551501821345	-0.8930878713437921	-0.542519065249824	-0.971518898545486	-0.9473147765309524	-0.9727309143214842	-0.9548155246231196	-0.8604296507926648	-0.9014860244297251	-1.0024354132052051	-1.0088937276774341	-0.5328982149070525	-0.5258150163335104	-0.5326513176518645	-0.5222203545370836	-0.009390314561001159	0.11003899152949356	0.05640253995745166	0.10296043527015979	0.7375920294550764	0.6097806885074697	0.5593797700940721	0.5433312501114042	1.0022150038741162	0.9988973515666996	0.9375933943989571	0.9890343777331914	0.914157533107711	0.9304332909116825	0.8996301195121285	0.9294035243528634	0.5162420822511937	0.5235678804010012	0.5264048978101827	0.5344467469166109	-0.18020168998375397	-0.06143344935166543	-0.09115050614485565	-0.06873865414488653
gene_5	gene_5	3	-1.7526692857569741	-0.4922438716855969	-0.9451771404955776	-1.0460646566690597	-1.1270529229948365	-0.7702566711505472	-0.7919360931868304	-1.0600862937932847	-1.0674385504244523	-0.8595845019924379	-0.6327288155164787	-0.4824828135148864	-0.5759865233241612	-0.5493639287703674	-0.48785965065501885	-0.5389018881813625	0.040282321139085135	0.13688216523564778	-0.06822074014114528	0.07720022388124709	0.6540055494728173	0.6674731196722851	0.6763577138139947	0.6677536321160014	0.837824612504958	1.1877539250106035	1.214775296095489	0.7723980497019968	0.8598722834561289	0.8514296883658491	1.0817507855947879	0.8701043782439245	0.37093758624645334	0.6001764322341632	0.6571961561405181	0.7007983496620653	0.2856926850769105	-0.17354559106641904	0.3930865829401704	-0.696459638027323	-0.6339468113893678	-0.6482465231411202	-0.6594380750626192	-0.6620972421248953	-0.9561670059156152	-1.093176313585481	-0.9190954132414823	-0.9245237197364056	-1.0760166805005738	-1.0206852995355453	-0.3504141266627351	-1.194184078903771	-0.6048141672649922	-0.6820772044229549	-0.544419131197476	-0.516138047633881	0.12631028930624805	0.24865535682000134	0.20435627928791616	0.13548684691089657	0.5917300512552384	0.6648291918484712	0.6531103332597542	0.6685849662135694	0.9885761619612927	1.0449770463426855	0.9396456548671756	0.9566349642046409	0.9307809295575226	0.9109430500823744	0.8407952883350966	0.9856671731348543	0.5213681880419829	0.4478219119408211	0.6604374701216843	0.5894266091142492	0.028853548628877776	-0.4827779686849917	-0.629269897532074	-0.17920899578761915
gene_6	gene_6	3	-0.6738908438171567	-0.4511561537517569	-0.5552937003154657	-0.5092257733339658	-0.9483920320144898	-0.8634155944804721	-1.0064322586470726	-0.9973149384702361	-0.8844617943691325	-0.9276376624569674	-0.9490643863929589	-0.9780096207423897	-0.537124244723319	-0.6152291351415193	-0.49329362719924885	-0.442113579061451	-0.2378884862099453	0.3622371039775757	0.3857037652347455	0.8867560915930275	0.3922755295542394	0.8152720856419733	0.6392689607420977	0.7021170032535713	0.9963389347271548	0.9164543333815629	0.9510781311874005	1.0157226720436943	1.0478033869094738	0.9801513048638915	0.594334243460481	0.5953802433524397	0.7200192915581889	0.5764839301253265	0.794834012920272	0.02598074228348879	-0.08035548232380474	-0.050453399108374215	-0.0676678610936344	-0.11120705924825988	-0.6427926735658056	-0.7078417911914454	-0.6385676765325912	-0.6134662419328052	-1.1620636576827372	-0.44507020789416685	-0.8345093327874246	-0.8275886235041536	-0.9131507204963057	-0.9130050082746609	-0.8816098854183176	-0.936910391526295	-0.7080437905623224	-0.37998852384219073	-0.6127848875947224	-0.33074712021153585	0.5725615519614475	-0.6529353425389726	-0.265842758007403	-0.11748587350517316	0.5753891479731214	0.6890897952098339	0.6750070778692748	0.7196204248757119	0.9794096249309485	0.9735447191479577	0.9611746991640308	0.9975347156862564	1.2823506357020402	1.2707105932192775	0.9038208996771276	0.8605608532388871	0.645297404642236	0.5328152841053451	0.5457986636141205	0.4785300512636248	-0.15917632936760823	-0.018167294588361464	0.04046618591569626	0.01137810427744726
gene_7	gene_7	6	0.001257513153514069	0.024034066444316802	0.0024814519415106914	0.001227382051308215	0.0579532992752588	-0.0894685118261721	-0.061516067310956705	0.04564174680300877	-0.1429554886014811	-0.1184774274248604	-0.0592829759770391	-0.1284718694540154	-0.15695543710174076	-0.12115373109890144	-0.10976853375365733	-0.34729839233170584	-0.219885351545762	-0.250907480609654	-0.1446121285109343	-0.1774629716043165	-0.287541667330499	-0.20668589314073224	-0.2591072242840166	-0.23467799409045476	-0.4872428788916402	-0.28305046477819557	-0.177855241458206	-0.3463898594204847	-0.34793927215309167	-0.33436967026355646	-0.40200308125350026	-0.2973810875491242	-0.38294502625207544	-0.42929016085486715	-0.4252527787302481	-0.33313171251338647	-0.38601911045600196	-0.3051556144845564	-0.5300327960995743	-0.5139054293947561	-0.4214677424379055	-0.5942136764904692	-0.4182558843226846	-0.844561706371401	-0.5266369279474185	-0.529504190926403	-0.5819481173876836	-0.5637981123799636	-0.5616927054169002	-0.6033250598729448	-0.6185854569315913	-0.5922973982210699	-0.663997210351706	-0.6819252720642006	-0.6795595217049528	-0.8186939634637185	-0.7034889971433698	-0.6989751208103492	-0.7009787189416722	-0.6985086958572424	-0.7305300756462221	-0.7054620557158758	-0.848005351980076	-0.8188569594635762	-0.7840696523458632	-0.8048603996717533	-0.775893113049172	-0.8166558737448197	-0.7923384768921296	-0.744862789815657	-0.7326133141457821	-0.7398893671978904	-0.8887505044040553	-0.8889988859883393	-0.9168163547950674	-0.9496278831561074	-0.9255154444784147	-0.9753271288073794	-0.9378922744682305	-1.0453994253093968
gene_8	gene_8	2	-0.9328322278856966	-0.9897830306022878	-1.0526369582083994	-1.0383857424919498	-0.9724638372511938	-0.8720853544749833	-1.0639410814231933	-0.3390288240797549	-0.2729522342365425	-0.39396135419038386	-0.40201130213272335	-0.37600440032683824	0.25575874403786947	0.3135015117294263	0.2575616518126695	0.22907436774118295	0.7621955221907183	0.8342096974628476	0.7641982533295059	0.8350336679936543	0.8628544557219873	0.8934473428869141	0.965989418786561	1.0553211289190814	0.8267399662374738	0.8163527825889308	0.829738852617519	0.8229597826716525	0.1270138230510704	0.2346684652883729	0.48510911936336865	0.31609594086639836	-0.29256548824048983	-0.3037848461074705	-0.2880322574603464	-0.33724074280283184	-0.8629760002407563	-0.8432583453230658	-1.0499123116209361	-1.0146515119687907	-1.104089235999811	-1.0375613360135847	-0.9681277312580288	-0.9712669896423902	-0.807791391683805	-0.8043869609912232	-0.826444213850418	-0.7264149690579568	0.3776785682639057	-0.4546576069952655	-0.49048261204097376	0.15767339590214274	0.31508786820844215	0.2502529519405697	0.30137059567957886	0.3164545094278599	0.8788396728970156	0.7984193433362724	0.7481875389023838	0.7849657688699426	0.9318881018356773	0.9337729782218464	0.9459684768351768	0.9576336015690864	0.7967550790104455	0.8343684360747271	0.821755165191043	0.8415417768169406	0.3087917289839576	0.3046390948310452	0.39292931015594434	0.28986473440241606	-0.2943578911691301	-0.24645871909443212	-0.32409211601075283	-0.3572295046014802	-0.4620245436698391	-0.7556809801518029	-0.6566823121733422	-1.1296936172960574
gene_9	gene_9	1	-0.30470002915045097	-0.28029746629838875	-0.3891673544452669	-0.5561053894119665	0.294751848742094	0.03976463110610054	0.041344944027672	0.3661259757533093	0.7779757564698838	0.7698349807317764	0.7767965124280013	0.7548573832835328	0.9068963845427669	0.9751997114755304	1.0270443600603005	0.9698725979558381	0.7371009913992356	0.8786090317108618	0.8687395438267579	0.8640895568937027	0.33927981848927713	0.5231732471016792	0.4325100832732186	0.46665450451002277	-0.2307043442751352	-0.1965535300490572	-0.21847614567894186	-0.2265885496010929	-0.7031601166931127	-0.7415180510944369	-0.7169567874334704	-0.6292523828125626	-1.1157996243709145	-0.938333554452166	-1.118329865033775	-1.004736917601002	-1.0821256588305133	-0.5834501588144312	-0.8758301955221873	-1.0136504491514233	-0.3502789218864706	-0.3187350026034474	-0.31700125988071054	-0.3551217010481318	0.270039668728292	0.2871848992085356	0.28492095617615515	0.41178087924244844	0.7157678030081633	0.8187120701600125	0.7842814940982616	0.9289021027494904	1.0227693958030804	0.917809935421446	1.061087128906389	1.069752580446696	0.800075327478376	0.6839958058724982	0.8143934474892457	0.7455107522802054	0.4584108818839152	0.562155295591098	0.3486431480982617	0.43151599864108464	-0.35910270166448566	-0.11183032809516155	-0.2629490544633487	-0.22510128378673097	-0.7686142302624144	-0.8688156346639861	-0.5880569929664531	-0.7471427611011419	-0.899408927087813	-1.0764583931156497	-1.0077194587206668	-1.1064649693493882	-0.8212504849142556	-0.8341467039761044	-0.8305974734756851	-0.8652888742850001
gene_10	gene_10	5	-0.03468528283245339	-0.020671551331126168	0.05025662525032308	0.019922601143809664	-0.008326764485692119	0.008704587606534551	-0.1913154229528991	-0.2381224561138412	0.3603838693800069	0.17410084876475423	-0.02846340169295511	0.08910298262153905	0.142649091202603	0.17647930882080182	0.16610080405600425	0.14902076064383107	-0.193730848409649	0.12881872203463668	-0.022942207464737796	0.02291805793597579	0.36931048774887293	0.25614470096466335	0.12304157249760028	0.43976418186450794	0.21500725369652524	0.2096780527220169	0.2993329918199513	0.2999609463268732	0.5710106107948365	0.25492637369453003	0.38549588587988914	0.2629956077617889	0.3809600766079451	0.36804420591672204	0.32827364452705554	0.422730162058735	0.5982939186583798	0.482686156640895	0.5169674483545365	0.6216252019534912	0.48719886450797417	0.4799272940147297	0.5064520164729718	0.5153654397628612	0.5729498062073167	0.3357139243865387	0.6813782611094369	0.526125276951685	0.5453526969068607	0.5609485637768806	0.6952336797948662	0.5269643238942187	0.656412285227305	0.5660252457288342	0.7271633148982453	0.5030399694299236	0.7536785821354697	0.5680409188389046	0.5191536278417628	0.4054904395748895	0.7810481493163131	0.8101033767357233	0.8491007732419862	0.844575483896691	0.9123151568855405	0.754601272202918	0.8917029682061293	0.7800451653621623	0.7736209866496737	0.9652730383531264	0.9271482847219101	0.8294560427717025	1.0931727903443305	0.958349391119174	0.7782779567601008	0.8876373228094416	1.0404522423294114	0.9632998217425879	1.1559152111442277	1.1526564398012649
