ORF	DOC	class	expt_1	expt_1	expt_1	expt_1	expt_2	expt_2	expt_2	expt_2	expt_3	expt_3	expt_3	expt_3	expt_4	expt_4	expt_4	expt_4	expt_5	expt_5	expt_5	expt_5	expt_6	expt_6	expt_6	expt_6	expt_7	expt_7	expt_7	expt_7	expt_8	expt_8	expt_8	expt_8	expt_9	expt_9	expt_9	expt_9	expt_10	expt_10	expt_10	expt_10	expt_11	expt_11	expt_11	expt_11	expt_12	expt_12	expt_12	expt_12	expt_13	expt_13	expt_13	expt_13	expt_14	expt_14	expt_14	expt_14	expt_15	expt_15	expt_15	expt_15	expt_16	expt_16	expt_16	expt_16	expt_17	expt_17	expt_17	expt_17	expt_18	expt_18	expt_18	expt_18	expt_19	expt_19	expt_19	expt_19	expt_20	expt_20	expt_20	expt_20
gene_1	gene_1	4	-0.9341869311986981	-0.9466082535688675	-0.9460373111970782	-0.9875654995869851	-1.1593672319200787	-1.051764347176957	-0.9291245727583369	-0.963849015669258	-0.7150900327548491	-0.5531652769781069	-0.7918573075536128	-0.2448910168625432	0.1497142427983412	0.16570256822053764	0.14490908096670224	0.15277821557085675	0.6801682671264132	0.54302649677808	1.0475764966313983	0.9349217597653163	1.1940774490112616	0.9655228455220946	1.1313768447927448	1.1707446332558846	0.7944055166138999	0.8068525813733247	0.8873136499741456	0.7277342515093577	0.3343491131630285	0.36291763281380773	0.43806292613960546	0.5885048114743958	-0.01121872984008293	-0.2798317438118884	-0.17285294244543956	-0.44807648518304993	-0.8727667296351831	-0.8589330289972867	-1.0297224349652838	-0.8690329954001779	-1.4783695033112252	-0.5244561335194076	-1.128116688465486	-1.0527761264113809	-0.9500543393776284	-0.923113345539955	-0.8112759959054663	-0.8511321694538229	-0.49987087763240595	-0.34104086483748297	-0.4660358494425815	-0.20190257235108622	0.21851884456375292	-0.17105892662250835	0.24236523802218463	0.13311093800345994	0.7012126874142106	0.5682081648651682	0.5769089535393968	0.6703909870175786	1.1116799620519704	0.6800816648808894	0.977545713322406	1.0824583639181902	0.912801481265372	1.1043121789646724	0.9954285584279743	0.9198147049634611	0.4554599210600286	0.1663706654379848	0.6046202632854666	0.3876211258795107	-0.19704197375143354	-0.03742093757749028	-0.18265961849037934	-0.15725947287939646	-0.6043322529111037	-0.6432198944904671	-0.6702008808173516	-0.8095778639826388
gene_2	gene_2	5	0.04791135496725879	-0.09319074500616165	-0.06567912733080396	-0.11143208633282078	0.00462308900087046	0.10398499282230704	0.14281880845700518	-0.018984859132769386	-0.405002172279321	1.1416567301313112	0.07307502734851822	-2.1583314587866735	0.1412098224839412	0.11529191552055908	0.23101366737815554	0.197908736288747	0.5264400618263625	-0.21042686016274392	-0.03234028589716115	0.11138928131530416	0.28260213389157407	0.4911947407823799	0.24784779348798594	0.27790751954042	0.06975210856898684	0.21838787953756505	0.47840977682343855	0.3038428015922724	0.3610440548860947	0.37326597187908644	0.33390844569473604	0.2380640976307996	0.30037964286391805	0.24031402306362554	0.33149292936888586	0.4687728713531941	0.8865941133653966	0.6532467873030492	0.42290376947592523	-0.9544532607251581	0.5885290469029834	0.23321558498848888	0.48127171089578646	0.6222085985509368	0.6164286280538886	0.4556475074456349	0.546567877836517	0.5114142663499653	0.656145343350119	0.5734396699305596	0.7201595284945962	0.6326344919885767	1.168332770689974	0.6659153449122631	0.7992126419128889	0.5577132234479593	0.7393745907921789	0.689938628788821	0.7506057016085427	0.7321876422346116	0.7588655731009123	0.8174592684265278	0.7681112997845966	0.7393066489032734	0.9074503557774425	0.8216395161409276	0.8975933184053824	0.8259149327672866	0.8510782356003603	0.84336952608899	0.8239486981673563	0.8596209899931738	0.796405660350021	0.8516273525616005	0.8681425520471732	0.7352814145633008	0.7692685194006119	1.1524170158081135	0.7578387254384079	0.7531179064758358
gene_3	gene_3	3	-0.6561691739193439	-0.6479141928500713	-0.663447144427885	-0.11330509936074817	-0.8144068977369744	-1.0620177255281178	-1.046804359209137	-0.8851876904639644	-0.990155331754228	-0.990703323485074	-1.0036233488172068	-0.9722301468251398	-0.9085362199492913	-0.75152568981473	-0.7102547313209578	-0.7364247432768483	-0.2500591338595247	-0.10813258890157439	-0.21254773951538874	-0.05888924766270462	0.4315068717314481	0.4353071280092904	0.42050615399339386	0.427421348836633	0.8630883454350989	0.884112800566844	0.8870469525096926	0.8941587269120689	0.9857177185910391	0.6957153188576944	0.836919832773426	1.0596667007003544	0.753567502258941	0.7135904052942549	0.7296702891885525	0.7329561829181744	0.19071339458079165	0.2083132207851442	0.13982919172018252	0.21178172206542312	-0.29082439229253115	-0.832492437599318	-0.39351383291395686	-0.5676202590631212	-0.8673180563656209	-0.881890562186965	-0.9040579811549914	-0.8735528489696143	-0.9634774763306833	-1.2147097773929627	-1.2286072608553362	-1.1696855884933515	-0.7284114428324979	-0.7289172180069636	-0.7204091201284407	-0.7300397515673542	-0.12993289226063764	-0.15842120555492206	-0.16462740872473824	-0.24246272784424258	0.3150400584668104	0.6041110978469328	0.3635120729172663	0.39335895941907695	0.890992993400834	0.8599073506502772	0.9279189787858895	0.9113594243756252	0.9794103747640168	0.9965330878237799	0.9985914013633401	0.9884598725294561	0.6655155977145133	0.751679377464337	0.6779351642801296	0.6970505157888501	0.14215334548172076	0.20448769675596867	0.12441751615608086	0.3028572907759673
gene_4	gene_4	3	-0.43209549321592033	-0.5409858973560413	-0.12350783004842014	-0.5473152054073345	-0.9415100663338001	-0.7572192638624176	-0.8422148694594683	-0.9008317030499511	-1.0334086134597458	-1.0306272628762931	-1.043564650068951	-1.0571847759623643	-0.50800516854385	-0.7293443449879236	-0.6656182394403107	-1.0072748660486268	0.025936220792558112	0.04241290523240859	-0.014433718034192716	-0.31148719497451843	0.5454651700617195	0.4616346577911219	0.7904447029398446	0.7205057368774193	0.935430767976891	0.9058343431644138	0.9018317387095648	0.8877585984348939	0.4136207790092088	1.1550724956208218	0.9533840680570318	0.9931015828888037	0.8542726103126477	0.4171767804430801	0.6579008848224679	0.9744680400570499	-0.4050637840672038	0.007172697299042741	-0.40258530045694263	0.1792595651993675	-0.304498273719975	-0.4131747496289061	-0.7057644106844351	-0.3680412632239263	-0.8308728808863185	-0.8674467723545102	-0.877515114412031	-0.9044071042618749	-0.9881608876913381	-0.9766648198707334	-1.0565799223716177	-1.0138933535990984	-0.6044652898561508	-0.7636499436481446	-0.7084537880565079	-0.7550964924554189	-0.31205191036280944	-0.07533823727652618	-0.2803314492006119	-0.18457636804332833	0.35382884603566767	0.5318260368204861	0.28271080123495906	0.3870452463716213	1.2293379216483304	0.7592703687720593	0.9029657685570724	0.8951587885521167	1.0141833509358957	1.0645225502795008	1.030022280174142	1.1453186438362422	0.7674585300094834	0.7814299001690395	0.6447776720177814	0.7719358767350345	0.10666352304259084	0.01592971869748555	0.10016221602927042	-0.10945591169736846
gene_5	gene_5	3	-0.8934917673275116	-0.11974315296731863	-0.6235691194339494	-0.3200632432995395	-0.7251205529846049	-1.1954911437275924	-0.9576396792402944	-0.8545285158250701	-0.7605127817639001	-0.9314781841696982	-0.9531762727653574	-1.1218571700825561	-0.7279354314666457	-0.7558751812852749	-0.7336966083585668	-0.6949074764168764	-0.104766887284213	-0.14358980833655433	-0.1593439830254804	-0.10162550287328861	0.4072255316916643	0.44764835854711793	0.3837470481273316	0.41573702291021364	0.6834309360395101	0.8839391903443142	0.9003429147808597	0.6183571717616518	1.1067688077525055	1.0993512581192688	1.0836613679061153	0.9637297178703876	0.8427188333397828	0.7687958230236348	0.799873521087382	0.6092824565300434	0.17786014721642335	0.20224853991454003	0.1859715286744262	0.20736003001890557	-0.35568247217492027	-0.29089083815020444	-0.45197616136245156	-0.43413784168406905	-1.0273322891172032	-0.8530016409604103	-1.1481603394690412	-1.0199335989855633	-0.8265452210084097	-1.003624764856839	-0.8716530070958344	-1.2753829132836012	-0.6974088119450207	-0.7281059976653568	-0.7765527350362141	-0.7633470910890253	-0.3589908375463686	-0.10861260527078893	-0.17508665001968934	-0.21801230956671733	0.3861769840161364	0.4810598640038193	0.4336340331830673	0.5090790552711918	0.980821562040383	0.9375895913148894	0.9992014367767861	1.093408729440086	1.0620363178380308	0.8968285488551296	1.1918593668578341	1.0929804232449443	0.7434374782541502	0.6627617985607193	0.7253657484222841	0.6926002910838995	0.8822674774885675	1.0292987033595173	0.771728995387152	0.08138174621502088
gene_6	gene_6	3	-0.380802283557455	-0.42154298024326203	-0.36649604713205425	-0.49497550560261605	-0.8169708207444117	-0.8193845099898701	-0.8358127210757782	-0.8591440150609622	-1.1945248156524757	-1.0716934929685775	-0.9788960299518225	-0.6863552839971956	-0.7187802410520785	-0.7985750295475997	-0.6519485005164711	-0.721096155659489	-0.17018470725294474	-0.15181022610317488	-0.18801166070850125	-0.14771745168351003	0.33234093899702816	0.48702104901732035	0.5085079685350696	0.4328918334546506	0.8618468285831121	0.8692727959728638	0.8712624555203378	0.9517603065719813	1.0198176546997186	0.9711570480335999	1.0838945977543446	1.0285522681207637	0.8234388611979953	0.7508057334913804	0.7829364671063744	0.5435885381489093	0.2735501609828761	0.3164765426933417	0.3288950470406041	0.12447199427395444	-0.3869356169906843	-0.32165504661978106	-0.5299321251077219	-0.6359778526158447	-0.8117256139364448	-0.542363660147426	-0.6452609432568059	-0.909514930038625	-0.897763737387161	-0.954039742254025	-0.959928450267026	-1.2704807501154864	-0.713746712801955	-0.7237684795908668	-0.680907915601692	-0.7261026296233432	-0.2511055994668123	-0.1933110498436994	-0.10594507904343708	-0.2986208926071644	0.39550210152380094	0.44603333922399263	0.4721566834576276	0.47685504678867957	0.8932710506842683	0.9059416975620121	0.8939436606621152	0.9066178028270127	1.119182946584727	0.8591318950355408	1.215686344490149	0.8440030502628604	0.7719910978631881	0.7202398501739413	0.8071717851801619	0.7100567239953233	0.20954979191295586	0.33815629634915956	0.1557150083331291	0.24384164382756407
gene_7	gene_7	6	0.22013977106501165	-0.20019981639985443	0.004723257428709477	0.23377614220480247	-0.08883228503540685	0.04022457996430877	-0.016061354076336992	0.03353073775586059	-0.13781860186723818	-0.10987602607947622	-0.0644572245753112	-0.07739445142641663	-0.13281128534457257	-0.1768438580883811	-0.1546069728073427	-0.18362184468727916	-0.21460669391864015	-0.22340422195546092	-0.20299251117510872	-0.19179539041683455	-0.22682452026194572	-0.25648330876568737	-0.2326483733513491	-0.2867915006892036	-0.31825116939577947	-0.29276480075073774	-0.28990093136886413	-0.3192691630479552	-0.34057581346903804	-0.3542861819831485	-0.3568596774227845	-0.37072122718422984	-0.4719948857436814	-0.5540242382939522	-0.5797258835924131	-0.4981730863904843	-0.8236993154332741	-0.9539532192672495	-0.3159440752561138	-0.33500635526962746	-0.40581737054652955	-0.46919030281308377	-0.4352484293021823	-0.5311759396376737	-0.6214535370939407	-0.3589902380035436	-0.6752206423363692	-0.6500442872156514	-0.6433287499615883	-0.5377549778878863	-0.5207897844330214	-0.628441193316151	-0.6422789670895002	-0.6140402736604398	-0.6665793610490907	-0.5358087620807688	-0.758074548571043	-0.6716284469188836	-0.7231463763928104	-0.7414475816552849	-0.7302590160491781	-0.7993838430903198	-0.7346872798077126	-0.771679047334108	-0.7405744145725586	-0.7458817654453123	-0.7666741482412219	-0.8613834661036431	-0.9648006174045836	-0.81709109363612	-0.9052874368777036	-0.764109606591396	-0.9458476505570045	-0.8326051528236071	-0.7441429101081711	-0.758885768223352	-1.0217009897372418	-1.0367944370286897	-0.9675335501103076	-0.9680177510184433
gene_8	gene_8	2	-1.2297775944311544	-0.9653197677592052	-0.8011470594736034	-0.8983670600789752	-1.1536695521803364	-1.2174522582073408	-0.9943641192933805	-0.908957696597647	-0.6763406789789068	-0.6782088751267199	-0.6803333084139408	-0.686133248463304	0.0386608417409572	-0.12355458412595022	-0.02912696951871281	-0.10800823474648913	0.3045829097684457	0.1540305687309529	0.5806410801899591	0.5419697237018025	1.0339234905514196	0.8991309785613143	0.8981968134295013	1.0627932491999612	1.0213232403943888	0.9580546263268624	1.0182432142312803	0.916889848669681	0.579312455486816	0.5674266212693072	0.5437690026110296	0.6861996572629008	-0.08290533877560702	0.4472892239986933	-0.09644309805717402	-0.5747744090546363	0.09692958875382002	-0.648958315442322	0.046046696724830805	-0.1593739511712755	-0.8199402589014642	-0.6060915930833636	-0.8243533283855431	-0.9877944684031291	-1.0997024355364162	-1.165265947731946	-0.824652398070101	-1.3217647961556689	-0.5426438220675793	-0.5673096254778816	-1.0107529039064405	-0.452199541771097	-0.03017887496812742	-0.35211173846922456	-0.13389941940352465	0.020285495055581707	0.438882462850198	0.432538989777455	0.3468671286875691	0.5331950177425778	0.746444081761342	0.8307324429202378	0.9196669085730322	1.3274047896281864	1.2893343924512708	0.8182712842315649	0.8977808003637636	0.8890898548410152	0.9019139209655362	0.6793359449267208	0.6298414191105315	0.6964733522786324	0.2126222848030256	0.2465230078582376	-0.02696750071998688	-0.060046524593930006	-0.43752212229099136	-0.42282339914154243	-0.5796591738712569	-0.5421899844728533
gene_9	gene_9	1	-0.935390143116125	-0.9295874352859758	-0.9548228077430196	-0.9539019571578895	-0.9501707828227511	-0.966530567811554	-0.9790948267719682	-0.9524868125157028	-0.6252487718819497	-0.5760671127263756	-0.6619577199560234	-0.652106677279323	0.013998222352514952	-0.019237784923115696	-0.004487722905396587	0.004276755741689835	0.557319441276664	0.5722236616585877	0.5711817132260039	0.5569802625609722	0.8018481403018412	0.9158129929184616	0.8434971865962267	0.8985144175919987	1.049681046086457	1.0456034105707601	0.8703636583115242	0.9110764884820995	0.6249685719089688	0.6219480370120494	0.620233728963504	0.6026770156397376	0.03568766044934231	-0.0189546358330862	0.08581006626741632	0.1443329622586775	-0.5393387387498438	-0.6597716494238376	-0.7121267499110093	-0.664749588220597	-1.212596415319786	-0.9862363904991832	-1.0718130889274184	-0.9255060627502456	-0.9595194718390824	-0.9612652490422343	-0.9611613324865084	-0.9446279540387016	-0.6650614331532687	-0.6674821577889809	-0.5819939263146363	-0.7000981337533019	-0.02851864422692509	-0.05964482010343598	-0.04873316810434332	0.05634710612054868	0.6355620764095946	0.6140620970904755	0.5534680485877307	0.5717245509150481	0.8921808115476233	0.9661880453088956	0.9159804311685256	1.0641451104427064	0.9352345958552433	0.9747740365818561	0.9756895737816307	0.9893834406411983	0.6432289753440913	0.703805350848709	0.7046219062830084	0.5840666454744898	0.052678975732937755	0.040684407067417785	0.04947980847086378	0.03827073202123098	-0.5061758119131914	-0.5646628247194972	-0.5395568133830015	-0.5841920501186928
gene_10	gene_10	5	-0.03772246598504526	0.10014910572278306	-0.10363996731090466	0.14416770874569104	-0.02279713657712805	0.17935882146181437	0.13377671527893548	-0.08014935763668289	0.2113374949544885	0.18074036705870117	0.16635456785606573	0.31129697002293366	0.1646877319937612	0.1645236039147515	0.13760249508686304	0.1424650805382207	0.1967048818172892	0.19430555684030074	0.1764839187950858	0.2777731981971628	0.31401435399626515	0.37383577596535034	0.23594707810759435	0.20673218542875982	0.3055506283747378	0.3152648176647485	0.2534059168650753	0.2917407040445944	0.3359399216336208	0.34689704800270993	0.37261259188046697	0.3658909338741335	0.4291758699220679	0.39732648363138307	0.3950507413564076	0.43071573457947543	0.26176039156128383	0.285002080016353	0.2731039812196399	0.4032231745591726	0.7490435934230221	0.49413297208606805	-0.08506669084378371	0.37641904853340113	0.5333486597774284	0.5870205516594548	0.5949303828706942	0.5802459442109609	0.7150145618163147	0.4987871548506627	0.9710463387758255	0.7731614533265068	0.6626041419751433	0.6787612032351398	0.5216169443738145	0.7410585191155996	0.6829146718282697	0.28078117252001633	0.6860702205438091	0.6433993831211225	0.7517746427917799	0.7105091928494423	0.7627414221603803	0.6987469214908502	0.7700850496139965	0.788852404295242	0.8130047068482517	0.8034350964406253	0.8510738523708884	0.8321256038270369	0.8922212533897964	0.8293924567083004	0.9207154987324105	0.896558450144623	0.8939945338834684	0.8953694674643298	0.8248129780812128	0.7944588605470249	0.7764023095964201	0.6773490863878054
