classLast,50,10,space
0.0374744 0.013884 0.0425031 -0.083575 0.17884 -0.0546609 -0.00128293 -0.00905928 0.0479687 0.0176418 0.00900428 0.0493468 0.0371069 -0.00744615 -0.0186889 -0.0208918 0.0519603 0.0145886 -0.0285134 -0.0767252 0.00501833 0.0761484 0.049784 -0.0409431 0.049681 -0.00672516 -0.0193726 -0.0310293 -0.0208343 -0.098704 -0.0603674 -0.02069 0.0591773 -0.102355 0.0701472 -0.0302812 -0.0412963 0.00927226 -0.0703554 -0.0118495 0.0913204 0.0838721 0.0232196 0.0260586 0.0431349 0.0555037 -0.00830896 0.00513271 -0.0445388 -0.00503409 0
0.0715591 -0.0432972 0.0802328 -0.0987681 0.246762 -0.145038 0.0627796 0.0211116 0.0740934 -0.00207303 -0.0738002 0.149394 0.118031 -0.0453909 -0.0235074 -0.111925 0.15994 -0.0573653 -0.00447856 -0.204848 0.00804075 0.133112 0.0673309 -0.0668623 0.197737 -0.0044912 -0.123252 -0.115938 -0.105018 -0.121843 -0.0984132 -0.143987 0.155865 -0.236397 0.0861701 -0.0134596 -0.0390242 0.0696264 -0.214759 -0.0481404 0.236864 0.0838004 -0.016712 0.195054 0.051738 0.0619807 -0.073137 0.0741417 -0.179265 0.0760254 0
0.0785402 0.0397992 0.0187699 -0.0484422 0.143011 -0.0431033 0.02005 0.0286934 0.0106669 0.0163148 0.0296513 0.0104337 -0.0265683 -0.0191809 -0.0360709 0.0209749 0.0386691 0.0197485 -0.0112534 -0.054929 0.0038502 0.00348487 0.0466305 0.00283483 0.00136468 -0.0189689 0.044327 -0.0206235 -0.0255221 -0.0706228 -0.0677332 0.0318861 0.0251739 -0.0282652 0.045147 -0.0542499 -0.058419 -0.0275992 -0.0397696 -0.00531844 0.0327343 0.0547224 0.0403147 -0.0349971 0.0513318 0.0372228 0.0561558 0.0193344 0.00422867 -0.0181882 0
0.0858917 -0.0913302 0.0815213 -0.0995697 0.249683 -0.174626 0.0530856 0.0116041 0.0646798 -0.000777329 -0.0846696 0.1701 0.153201 -0.0482009 -0.010468 -0.143326 0.180846 -0.0498554 0.0259208 -0.21498 0.00947014 0.159952 0.0765427 -0.0808457 0.22121 -0.014641 -0.153619 -0.117194 -0.146868 -0.146305 -0.104999 -0.168059 0.184291 -0.295857 0.103293 -0.010728 -0.0366169 0.102401 -0.23383 -0.0579087 0.266776 0.0879227 -0.0353338 0.22066 0.05718 0.090117 -0.10511 0.0823756 -0.209406 0.0983729 0
0.0765177 -0.05378 0.0699761 -0.0993599 0.213469 -0.150354 0.0557725 0.00793922 0.0450003 -0.000704897 -0.0704432 0.146878 0.140588 -0.0458833 -0.0163614 -0.121394 0.14072 -0.0488354 0.0183468 -0.194045 -0.00412689 0.125844 0.0801314 -0.061277 0.168821 -0.0102558 -0.130308 -0.105171 -0.107388 -0.127211 -0.120493 -0.133024 0.166194 -0.248318 0.101535 -0.0247817 -0.0356454 0.0846333 -0.205218 -0.0564376 0.213261 0.0651978 -0.0235158 0.185476 0.0609274 0.0704113 -0.0787442 0.0667628 -0.147866 0.0722818 0
0.0814355 -0.0811829 0.0788892 -0.103504 0.235884 -0.172521 0.0332283 0.0240688 0.0622663 -0.00863141 -0.0656076 0.152891 0.146658 -0.0674769 -0.0235513 -0.137578 0.163684 -0.0494588 0.024079 -0.217038 0.0110521 0.158686 0.0644706 -0.0739268 0.197407 -0.0276309 -0.133729 -0.113815 -0.126633 -0.131757 -0.108717 -0.154761 0.174732 -0.279386 0.093968 -0.0208332 -0.0431423 0.0951549 -0.231019 -0.0513745 0.242001 0.0924473 -0.036249 0.193517 0.0472268 0.0870332 -0.0891091 0.0583979 -0.186014 0.0850879 0
0.0647951 0.0152934 0.0388704 -0.0757814 0.132798 -0.0496364 0.0173921 0.010217 0.0272063 0.00337025 -0.0045688 0.0274427 0.00175269 -0.0208871 -0.028825 -0.00548559 0.0521211 0.0217587 -0.0120579 -0.0699343 0.000764728 0.02315 0.0466244 -0.0170305 0.0397622 -0.00962633 0.0264298 -0.0237227 -0.0276297 -0.078424 -0.0816219 0.010976 0.0421395 -0.0572144 0.0520085 -0.0399384 -0.0501806 -0.00633255 -0.0614919 -0.0204814 0.0584709 0.0547376 0.0315861 -0.00887505 0.0483075 0.0522333 0.0325778 0.0181273 -0.0115167 -0.0119318 0
0.0724872 -0.0287152 0.0512619 -0.0817509 0.186307 -0.0685058 0.0319901 -0.0218269 0.0497675 0.000314466 -0.0180312 0.0694495 0.0541185 -0.0350729 -0.0345513 -0.0447712 0.100719 0.00101935 0.0103058 -0.10045 -0.00230958 0.0152553 0.0432488 -0.054055 0.10064 -0.00822784 -0.0358471 -0.0586818 -0.0654904 -0.111601 -0.102769 -0.0738282 0.0480461 -0.13312 0.0971517 -0.0306441 -0.0578046 0.00460273 -0.141539 -0.0386169 0.12648 0.0384472 0.0154234 0.0386854 0.0572229 0.0564075 -0.00630676 0.0194343 -0.05337 0.00241585 0
0.0703401 0.0121356 0.035399 -0.0804347 0.152946 -0.0596796 0.0375083 0.00257894 0.0320885 0.0134006 -0.0129563 0.0549596 0.0232505 -0.0298164 -0.0307374 -0.0264444 0.0651547 0.0115928 -0.00254102 -0.0981655 -0.000855736 0.0487537 0.053245 -0.0259021 0.072091 -0.00882945 0.0198029 -0.0404249 -0.0328158 -0.103386 -0.082657 -0.0110018 0.0598641 -0.094557 0.0570354 -0.0267128 -0.0620226 0.0102832 -0.0851604 -0.0285722 0.0949289 0.0644779 0.033824 0.029349 0.0550539 0.0460776 0.0178666 0.0330596 -0.040064 0.016757 0
0.084464 -0.0953506 0.0861075 -0.102916 0.258444 -0.181841 0.0593211 0.0107525 0.0708686 -0.00294172 -0.0930484 0.184659 0.168679 -0.0474606 -0.0109492 -0.155378 0.189378 -0.0576706 0.0265641 -0.224331 0.00843531 0.166517 0.077771 -0.0841634 0.23494 -0.0133086 -0.169561 -0.124613 -0.152646 -0.147524 -0.109657 -0.17949 0.195786 -0.318171 0.106753 -0.00615499 -0.0347105 0.111047 -0.248101 -0.0655243 0.284371 0.09218 -0.0380303 0.239022 0.055973 0.0928206 -0.11675 0.0877896 -0.225615 0.106637 0
0.0619431 0.0123627 0.0275271 -0.0719355 0.142977 -0.0571318 0.0235009 0.00138672 0.0115698 0.000246634 0.000605108 0.0293713 2.72962e-05 -0.0283926 -0.0347538 -0.0137185 0.0524309 0.021477 0.000889407 -0.0753956 0.00570494 0.0221109 0.0588246 -0.0239639 0.0438846 -0.0207459 0.031115 -0.0279383 -0.0271422 -0.0821933 -0.087837 0.00809972 0.0465071 -0.0564967 0.0372389 -0.0263841 -0.0567517 -0.0100165 -0.0685291 -0.0208255 0.0654404 0.0616353 0.0267663 -0.00529604 0.0500179 0.0460576 0.0294742 0.0199613 -0.0125213 -0.010152 0
0.0695743 -0.0251397 0.0422222 -0.0895974 0.184392 -0.0970592 0.0326054 0.0181383 0.043817 0.00839263 -0.0395896 0.0799979 0.0620271 -0.0304379 -0.023066 -0.0558375 0.103152 0.000720667 0.00192723 -0.121604 0.00561552 0.0705672 0.0606435 -0.0341739 0.108478 -0.0182747 -0.0367209 -0.0543069 -0.0777674 -0.102509 -0.0939166 -0.0533948 0.100663 -0.151446 0.0630972 -0.0243677 -0.0364117 0.0365238 -0.127848 -0.0420086 0.133981 0.0581226 0.00946595 0.0673865 0.0502421 0.0734074 -0.0187244 0.046473 -0.0858757 0.0236846 0
0.0742024 -0.0406577 0.0482688 -0.069869 0.18217 -0.0962574 0.0251191 0.0244294 0.0200681 0.00702523 -0.00923855 0.0631031 0.0441446 -0.046104 -0.0233705 -0.0379256 0.0699678 -0.0102396 -0.00837823 -0.124884 0.027865 0.0645504 0.0577925 -0.0424826 0.0838562 -0.00225182 -0.0548692 -0.0645167 -0.0776798 -0.103231 -0.0888555 -0.0571134 0.0920029 -0.127876 0.0667966 -0.0481072 -0.0361859 0.0262798 -0.128401 -0.034261 0.118838 0.0782576 0.0216099 0.0608437 0.0478022 0.0578053 -0.0265177 0.0494369 -0.0792606 0.0315607 0
0.0971088 -0.0401363 0.067407 -0.0972227 0.215534 -0.146752 0.0358918 0.0260267 0.0477585 -0.0265678 -0.062779 0.170493 0.109113 -0.0320083 -0.0135144 -0.112845 0.171896 -0.0583867 -0.00173895 -0.163831 -0.0124034 0.125919 0.0564264 -0.0592627 0.199525 -0.0310615 -0.0869835 -0.0722695 -0.134704 -0.125217 -0.0800222 -0.106037 0.152703 -0.257168 0.0803769 0.00442466 -0.0372537 0.093634 -0.159015 -0.045434 0.198847 0.0648509 -0.032422 0.149206 0.0285593 0.0793758 -0.0742119 0.0771328 -0.1624 0.0689072 0
