class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9
0, 0.42777997285736374, 0.4144489433867144, 0.4740308446314892, 0.6904706623768617, 0.708608091303256, 0.5848337490355111, 0.5377882322538206, 0.3778892119293815, 0.6717259113495374, 0.36863775308106816
0, 0.34957825840476886, 0.40718363023161575, 0.4933335700988792, 0.8020968080754476, 0.8292239404786039, 0.6637726019367535, 0.5097960789841538, 0.2684110853271452, 0.7757931784775202, 0.31690308742087125
0, 0.3994803387675869, 0.4248806504002782, 0.48245472598827416, 0.6944647141419839, 0.7220633398183981, 0.5808020360434722, 0.5317031985998051, 0.39652331374344657, 0.6798089482605152, 0.373798402104618
0, 0.4991903019475128, 0.38318608071932025, 0.48572502049501753, 0.6144487932159166, 0.5788700858993715, 0.5198747510272927, 0.5755718539662403, 0.4653223440292337, 0.5945453739355226, 0.3799762333614846
0, 0.41341269977610184, 0.41520387228109135, 0.4461541876426142, 0.8191592866540626, 0.8600254763194283, 0.678306626711407, 0.4983363874499301, 0.282506320035327, 0.7296375746455721, 0.3420987137614816
0, 0.4639581293340892, 0.41981257597947713, 0.3954845850831787, 0.5610451424591197, 0.5405826876004151, 0.5417379939827858, 0.5836473787456978, 0.4669894107919234, 0.5999143984530334, 0.43276507649419654
0, 0.4458321164957368, 0.48066546056724957, 0.44598629127489364, 0.637663493537652, 0.590813396550107, 0.48590171484625, 0.576084534423418, 0.4628663471825831, 0.5792308820369757, 0.36160716287621164
0, 0.5193754903139727, 0.4204992230550051, 0.47753228150239574, 0.5292574656981437, 0.5205852896947984, 0.47720038041235263, 0.606449237058181, 0.5154096242357425, 0.5304436274593393, 0.4208443883080096
0, 0.4615974643967635, 0.4020813191792142, 0.47602538718565673, 0.633917100622464, 0.6402050813457064, 0.5393657999724859, 0.5727534329445207, 0.4372928021243617, 0.622088609537581, 0.3940134976569682
0, 0.3438797363613979, 0.42673925598343365, 0.5032632211360603, 0.8193748825278894, 0.8650511493087809, 0.6867325210692219, 0.4662531862658726, 0.26507991547601056, 0.7380916652740784, 0.32166463628821906
