class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9
0, 0.4374334762749507, 0.5344792428646336, 0.4338837634540323, 0.642984079475685, 0.7845857727163366, 0.5368994225951987, 0.47323264867368847, 0.18601575053561867, 0.8131915933002151, 0.43107846899968594
0, 0.36113003031107255, 0.5271089773882196, 0.4583168968523248, 0.7778876410499663, 0.9299061672948914, 0.6245905342821643, 0.44492741142828296, 0.03144123259239422, 0.9227994554539022, 0.3827748508426084
0, 0.4098207875291587, 0.5450612388899319, 0.4445465910082802, 0.6478113454613478, 0.8007968853666182, 0.5324207148125262, 0.4670793233183178, 0.21232592394215324, 0.8217049752691299, 0.43589651442727045
0, 0.507110390970932, 0.5027657515358274, 0.4486861491881783, 0.5511096932810443, 0.6282748488979943, 0.4647384402761444, 0.5114380822007298, 0.3094658040974826, 0.7319019242305054, 0.4416646313806218
0, 0.4234149543937087, 0.5352451173961172, 0.39859764505967143, 0.7985081606883975, 0.9670127370424106, 0.640735609730168, 0.4333396681919819, 0.05134113885913232, 0.8741865034465169, 0.40629915215798473
0, 0.4727334441480074, 0.5399199880888417, 0.33446041702021484, 0.48656977171451293, 0.5821455391188329, 0.48902598653829543, 0.5196041109273343, 0.31181959694697375, 0.73755679838504, 0.49095265343149225
0, 0.45504742216200356, 0.60165008383125, 0.39838508530299505, 0.5791653583287124, 0.6426643530501098, 0.4269988239280803, 0.5119565507882445, 0.3059980918585967, 0.7157717216780354, 0.4245137992393845
0, 0.5268056040563758, 0.5406167584818452, 0.4383159003613965, 0.4481534062439455, 0.5580523334232533, 0.41733277519750706, 0.5426605218537776, 0.380185876405999, 0.6643871880803313, 0.4798226858797669
0, 0.47043008199354663, 0.5219332975135457, 0.43640833201279544, 0.5746377295715556, 0.7021722963859462, 0.4863904558773696, 0.5085882866483946, 0.26988986341724697, 0.7609115759149704, 0.4547712919995813
0, 0.3555698341970359, 0.5469466004647942, 0.47088579427257465, 0.7987687148001417, 0.9730713988874227, 0.6500956804273726, 0.4008979662134273, 0.02673532070166043, 0.8830906942244349, 0.38722026447088376
0, 0.3570325878951265, 0.5552117143652453, 0.44563523861649584, 0.7850061130003141, 0.930070210485641, 0.6413289612693605, 0.42771906485608485, 0.06981788966256026, 0.8983311601777317, 0.4319172394543107
0, 0.39838694808006586, 0.5448241162114749, 0.4482830573690316, 0.7674587957055339, 0.9665752885337455, 0.6500252490016678, 0.46885832979472086, 0.10524362279057313, 0.8207857843295725, 0.4185185443634206
0, 0.5254772247908256, 0.47613949002116823, 0.36908565963391315, 0.46961638417701645, 0.5936847016965712, 0.4710842452874068, 0.5083278645686407, 0.3440429164434923, 0.7865228432777651, 0.4257311328983636
0, 0.43630121104608116, 0.5385961987868744, 0.4433212068629004, 0.6563962693995898, 0.8012088160456113, 0.5546826931382516, 0.4688734740661775, 0.167565362212105, 0.8248576672880814, 0.4240790621401905
0, 0.41385313796426926, 0.5237089631466173, 0.4501939973034805, 0.6983818921573213, 0.8659584861365276, 0.5826273579577544, 0.4460498691950671, 0.10935156668452063, 0.8601759358039059, 0.4229946617354593
0, 0.44716179408026147, 0.563397140027318, 0.460795387071167, 0.6067246343891343, 0.7631241843408015, 0.5099866446070126, 0.4549437137910863, 0.22221603843063742, 0.7749605778797903, 0.439663305537141
0, 0.5166691343884007, 0.5412953708319038, 0.42058360652544213, 0.4942173689379414, 0.6007075729627659, 0.4502760778998146, 0.5291102592045992, 0.33196931909480454, 0.6895049156420506, 0.4600830396706326
