class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9
0, 0.33753773303559087, 0.49120471644047753, 0.36998406956265956, 0.5951952437515159, 0.7599684464037715, 0.5573217202949757, 0.40532806391112247, 0.20156843718542838, 0.7936207643956361, 0.4226870094900338
0, 0.2382018344619905, 0.4842633914962627, 0.39445428684842226, 0.7207725172420226, 0.9218959129400208, 0.6773344330436895, 0.3535388219646671, 0.03407077238389759, 0.9038526840546202, 0.36586009588546287
0, 0.30159006102750235, 0.5011709099998781, 0.38066305286609053, 0.5996887418454095, 0.7780321490850554, 0.5511926840768275, 0.3940695094308459, 0.23007826315646285, 0.8021822845170147, 0.4283551702623715
0, 0.42824685952036307, 0.4613368938313154, 0.38480883100004576, 0.5096732566744818, 0.58579527614068, 0.45856330480542806, 0.47523194078311115, 0.3353390345427999, 0.7118680008669893, 0.43514103700784823
0, 0.3192873093345165, 0.49192602211898406, 0.33464461167776843, 0.7399672883537832, 0.9632470470294003, 0.6994307907684347, 0.33233761971925874, 0.055633949704812766, 0.8549627917058016, 0.3935355301612321
0, 0.38349311531215674, 0.4963288461303971, 0.2704103569603555, 0.44959576863040196, 0.5343939479487522, 0.4918028687345041, 0.4901725348209997, 0.3378900688316753, 0.7175547287045733, 0.49312555413259784
0, 0.36046814422566353, 0.5544667788467401, 0.33443173060977627, 0.5357890907281762, 0.6018291986938241, 0.40691389840804193, 0.4761800238623546, 0.3315814054720729, 0.6956459070876381, 0.4149640429514334
0, 0.453887139126703, 0.4969850690760996, 0.37442283117563324, 0.4138355959925124, 0.5075478005705482, 0.39368500118443167, 0.5323583743173258, 0.4119720410994931, 0.6439686438841123, 0.48003172922207993
0, 0.3804944755198975, 0.47938874053480635, 0.3725125668864512, 0.5315742013320979, 0.6681376513449476, 0.4881959218265983, 0.47001721219022946, 0.2924548150432125, 0.7410425547287045, 0.4505602896266378
0, 0.23096291069908856, 0.5029465559498116, 0.4070421837680624, 0.7402098271755422, 0.9699940248017441, 0.7122403855291091, 0.2729794692473361, 0.028971424425722543, 0.8639180695036485, 0.3710902866712639
0, 0.2328672015362346, 0.5107306946629111, 0.38175345866077776, 0.7273956927592834, 0.9220787028254849, 0.7002423879234344, 0.32205377070841634, 0.07565544259946133, 0.8792449967487898, 0.4236737759826618
