8.04731 -4.88662 0
9.09493 2.02836 0
8.5259 -1.55089 0
7.32836 -0.803496 0
9.81871 -0.849995 0
8.22954 -2.59089 0
6.88808 1.16889 0
5.24049 1.31851 0
9.69823 5.00318 0
10.0482 0.524928 0
11.291 -1.66965 0
8.62179 -4.88772 0
6.73818 -1.92942 0
8.65448 -0.523772 0
8.84712 0.805192 0
8.59704 -2.09505 0
8.18246 -0.25343 0
11.4203 1.35158 0
9.41639 -0.680316 0
10.4984 -2.0423 0
7.73847 -4.43388 0
6.26833 -0.508081 0
5.77097 4.97839 0
8.7434 -1.68898 0
6.80258 2.78013 0
6.43023 -0.542349 0
9.21912 0.197608 0
8.9796 0.0784963 0
10.6438 -1.77971 0
7.54859 -0.52922 0
6.49574 3.20202 0
9.7318 -1.58389 0
9.26922 -2.5318 0
7.79333 1.11653 0
10.0207 -3.94477 0
8.27782 1.04327 0
9.08218 4.29567 0
8.65172 -2.78889 0
7.94977 -1.9159 0
8.92996 -4.7527 0
7.8959 -4.43924 0
6.2777 0.721938 0
8.83376 2.33812 0
9.23656 -1.56509 0
9.35763 0.653313 0
9.50472 -0.765174 0
7.93712 -0.396255 0
6.84861 3.28279 0
7.00021 -5.68293 0
8.37233 -2.23977 0
9.57437 0.585527 0
9.95839 1.60826 0
8.34141 0.98093 0
10.0438 -3.6277 0
7.5937 -6.37405 0
5.89178 2.33332 0
8.01368 -1.47325 0
7.71886 1.02051 0
8.35329 -1.97612 0
8.43819 -7.39423 0
8.22527 0.905327 0
7.09209 -2.08074 0
7.23809 -0.338019 0
7.30019 -7.69963 0
8.15177 -0.971521 0
7.15378 3.72572 0
7.81919 1.35419 0
9.11998 -4.71496 0
9.98612 -3.15906 0
7.84654 -2.71238 0
6.47467 -1.68923 0
6.31294 -0.531089 0
7.59806 -4.35385 0
8.73815 -1.81226 0
9.81206 -2.26452 0
8.30446 -0.265564 0
9.04471 -1.65745 0
6.90653 1.61641 0
8.99308 -2.50514 0
9.99096 -1.41874 0
8.30825 2.60605 0
9.37767 -3.18307 0
7.6429 -1.5797 0
9.18142 -6.48471 0
10.9614 -1.19213 0
9.13622 -4.59154 0
5.42594 -1.1426 0
9.84494 -4.43637 0
8.87869 -2.69685 0
9.01732 -2.74259 0
6.35606 -4.79694 0
7.06266 -4.01176 0
6.47432 2.37067 0
8.18207 0.597941 0
9.67637 -2.0346 0
8.23015 0.115791 0
9.00715 -3.63927 0
7.72884 -0.54485 0
9.98662 -5.15523 0
7.96101 -1.90801 0
8.31568 -2.18958 0
10.7567 -1.65997 0
7.32343 -1.72677 0
10.7547 -6.38763 0
7.74409 1.60212 0
6.44313 2.382 0
-1.52932 -9.23123 1
0.0535042 -8.29094 1
-1.08581 -8.74108 1
-2.53255 -9.0516 1
2.02119 -7.09042 1
-0.460238 -9.35851 1
-0.8711 -8.42486 1
-2.75921 -9.16343 1
-2.20609 -7.95979 1
-2.50142 -9.61158 1
-5.41151 -8.20875 1
-2.71104 -8.14551 1
-2.09866 -7.94323 1
-2.61896 -7.63429 1
-3.29051 -6.59251 1
1.39803 -7.69522 1
-4.8673 -8.44841 1
-0.324991 -9.10579 1
2.21089 -7.70329 1
-7.35457 -8.31818 1
-1.40433 -9.29051 1
1.14174 -2.73004 2
1.43279 -2.62375 2
1.34245 -2.85417 2
-0.583317 -2.45816 2
1.45784 -2.41959 2
1.26783 -3.13925 2
0.791975 -2.55004 2
1.10128 -2.73158 2
2.38091 -2.19976 2
1.48314 -2.33727 2
0.741921 -2.75752 2
1.50836 -2.61995 2
1.50335 -1.72655 2
1.27717 -2.18205 2
2.35404 -2.71742 2
1.37985 -2.51581 2
-0.0263133 -1.64728 2
1.80394 -2.77412 2
0.88811 -1.4092 2
2.02548 -2.30059 2
1.09998 -2.50505 2
1.31513 -2.14932 2
0.709055 -2.13779 2
1.29101 -2.18828 2
0.845183 -2.66246 2
1.57567 -1.49981 2
0.440756 -1.4883 2
0.830873 -2.49938 2
1.5144 -2.28044 2
2.54843 -2.87346 2
0.895779 -1.87751 2
0.280279 -1.12915 2
1.43501 -2.48814 2
1.47552 -2.7726 2
0.727176 -2.93276 2
0.337178 -2.61126 2
2.14709 -3.35173 2
2.45832 -2.5895 2
1.09193 -1.52152 2
0.351972 -1.49218 2
0.820983 -0.981 2
1.55037 -2.64698 2
0.583768 -2.54882 2
2.28279 -2.28884 2
1.45357 -2.46902 2
1.61604 -2.30327 2
1.0945 -3.2651 2
1.49516 -2.85465 2
1.51229 -2.10956 2
2.21016 -2.37535 2
1.30159 -1.2803 2
0.539481 -2.35744 2
0.512671 -1.45896 2
2.28644 -2.66541 2
0.727801 -3.01337 2
1.06296 -3.12271 2
1.65428 -3.67964 2
1.08123 -3.19957 2
1.64696 -1.83646 2
0.665054 -2.3584 2
0.466602 -2.24265 2
0.612476 -3.05779 2
0.598886 -2.46325 2
1.03743 -1.57515 2
1.07812 -2.03144 2
0.0182375 -2.29248 2
1.44833 -3.30456 2
1.45083 -2.00239 2
2.55593 -2.85753 2
2.67445 -2.66624 2
0.666637 -3.04293 2
1.52411 -1.90487 2
0.826088 -2.03768 2
2.21713 -1.8549 2
-6.23629 5.29508 3
-2.8044 2.8761 3
-10.7958 3.05957 3
-14.2163 3.83789 3
-9.23026 5.88801 3
-3.45078 4.53012 3
0.185271 4.40726 3
-10.6961 2.25277 3
-6.3834 5.82125 3
-3.60597 4.22049 3
-11.2718 3.87489 3
-12.5029 4.26209 3
-4.65152 5.39878 3
-15.7176 4.1029 3
-7.3279 4.97756 3
