-0.0122834 -0.052406 0.1851 -0.0136559 0.0540735 0.132273 0.189212 0.171477 -0.141131 -0.00236784 -0.182181 0.0219228 0.0411494 0.0999721 0.022889 -0.190353 0.105526 -0.028975 0.0546508 -0.01186 -0.0052183 -0.0620317 0.046119 -0.287798 -0.0081531 0.00880229 0.00661113 -0.00794147 -0.0572432 -0.0994604 -0.0374348 -0.117787 0.218905 -0.0355875 0.0829335 -0.056614 -0.118862 -0.0338705 -0.0887943 0.0955152 -0.070459 -0.0366395 -0.0698462 0.0913643 -0.122775 -0.262578 -0.164991 -0.103357 -0.00343489 -0.115575 0.029496 0.0344403 0.0198966 0.115472 -0.11438 -0.0400458 0.00757305 -0.156385 0.0319368 0.0275464 -0.00376862 0.0264996 0.156234 0.0520724 0.122323 0.121497 -0.147454 -0.042206 0.197284 -0.0881845 -0.0332603 -0.0508924 0.0316963 -0.0271255 -0.130231 -0.0810116 0.0726574 -0.0288571 -0.201681 0.114794 0.133238 -0.0402317 0.108757 0.00675887 -0.0416753 0.110164 -0.104299 0.0103698 -0.0643017 0.0219074 -0.0743248 -0.0797042 0.0703939 0.0280239 0.115369 0.111336 -0.0148873 0.104788 0.0454639 -0.0167036 0
-0.0340437 -0.0188009 0.0827679 0.000760922 0.000963802 0.10183 0.0692192 0.083736 -0.0561612 0.0198544 -0.0768875 0.0350437 0.0490089 0.0399321 0.0294451 -0.0835467 0.0344458 -0.0162578 0.00880757 -0.0229848 0.0219479 -0.0553906 0.00253156 -0.140157 -0.0190252 -0.0184455 0.00333539 -0.0161135 -0.023859 -0.0619693 -0.0173957 -0.038096 0.0695529 -0.0199814 0.0450587 -0.024868 -0.0457451 -0.0223169 -0.0372737 0.0667553 -0.00935565 -0.00977469 -0.0236153 0.0372062 -0.0515083 -0.160439 -0.0605759 -0.0254407 0.0159302 -0.0476584 -0.00573093 -0.0259112 0.033198 0.0395254 -0.0363404 -0.00961509 0.0065356 -0.0530111 0.0172661 -0.00753832 0.0113126 0.00810915 0.0691609 0.0112659 0.10122 0.0759094 -0.0660002 -0.0330604 0.093235 -0.0597967 -0.0119289 -0.0276645 0.0157823 -0.0309419 -0.0431406 -0.0530597 0.0375424 -0.00158127 -0.0905928 0.0368445 0.0859914 -0.0246417 0.0689578 -0.00388763 -0.00610004 0.0426998 -0.0627305 -0.0290023 -0.0204269 0.0281461 -0.0224847 -0.0593132 0.0255751 -0.00577786 0.0843596 0.0306179 -0.0102539 0.0728812 0.0279346 -0.0292125 0
-0.0195916 0.00212652 0.0401927 0.0125751 -0.025619 0.080653 0.0323685 0.0617148 -0.0374297 0.00784489 -0.0246001 0.0331032 0.0297352 0.0279871 0.0421894 -0.0415314 -0.0102516 -0.011633 -0.000265331 0.00243141 0.0243191 -0.0555402 0.000497118 -0.0829656 -0.0107061 -0.0171628 -0.0145018 -0.0123001 -0.00725652 -0.0613878 0.0187812 -0.00503759 0.0171192 -0.0215508 0.0200239 -0.0226274 -0.019379 -0.0250966 -0.0264239 0.0556999 0.0175381 0.0277624 -0.0344461 0.0202107 -0.00612695 -0.122531 -0.0459671 0.0266455 0.0139503 -0.0111483 -0.0178052 -0.0373598 0.0347832 0.00575752 0.00124525 0.0272664 0.00464438 -0.0161291 0.0150279 -0.0232905 0.0126793 0.000589319 0.0369556 -0.00234913 0.0752812 0.053143 -0.0235525 -0.0126839 0.0501534 -0.0736898 0.00101133 -0.0257773 -0.00680498 -0.0191508 0.00242504 -0.0135367 -0.00149628 -0.0121226 -0.0218029 0.0236446 0.0402308 -0.0212576 0.0525156 -0.00251524 0.026421 0.0191117 -0.0285509 0.000476274 0.00201761 0.0221709 0.00817003 -0.0444727 -0.00337332 -0.0114442 0.0609575 -6.67471e-06 -0.00382465 0.0485324 0.00291755 -0.009197 0
-0.0405722 -0.00133026 0.0250041 -0.0016133 -0.0262886 0.0754441 0.00856933 0.0436656 -0.0319945 0.00806039 -0.0161691 0.038412 0.0290901 0.0257545 0.0379197 -0.0275588 -0.0173877 -0.0077268 -0.00515045 0.000155456 0.0263302 -0.0370735 -0.0260905 -0.0571275 -0.0207461 -0.0216309 -0.0111453 -0.00321027 -0.0149271 -0.0369627 0.00762508 0.00691543 -0.00837584 -0.0132491 0.0217904 -0.0174077 -0.0232738 -0.027427 -0.0186717 0.0513724 0.0219369 0.0227888 -0.0127619 0.0181716 0.0122928 -0.0916352 -0.0233286 0.0176454 0.0138841 -0.00328621 -0.0160279 -0.0463856 0.045422 0.00254785 0.00621124 0.00693649 0.00435426 0.00396102 0.00658224 -0.00786414 0.0116595 -0.00785655 0.0202199 -0.0131777 0.068661 0.0530128 -0.0257566 -0.00363091 0.0375443 -0.0668329 0.00501802 -0.0156304 -0.0129416 -0.0224139 -0.0015502 -0.00916207 0.00969536 0.000380583 -0.0204169 0.0112839 0.0473505 -0.0148635 0.0457598 -0.00290278 0.0153183 0.00900453 -0.0253198 -0.00806108 0.0134123 0.0257249 0.0199719 -0.049125 -0.00657308 -0.00764838 0.0615589 0.00793796 -0.000669431 0.0456943 -0.000786491 -0.0137495 0
-0.0310082 -0.0280893 0.0783709 0.00951324 0.00201299 0.11621 0.0832531 0.114161 -0.0792827 -0.00285043 -0.103749 0.0450509 0.0243074 0.0656391 0.0348126 -0.099181 0.0503816 -0.000308645 0.031304 -0.00303049 0.0132336 -0.0523225 -0.0171109 -0.16122 -0.0148335 -0.0168948 -0.0104511 -0.00474766 -0.0428007 -0.0573292 0.000101733 -0.0485379 0.106344 -0.0303273 0.0515771 -0.0241024 -0.0587327 -0.0218105 -0.0362565 0.0741957 -0.0333211 -0.0139139 -0.0524817 0.0499088 -0.0586597 -0.157815 -0.0920463 -0.0418242 0.0186786 -0.0622464 0.0180714 -0.0213659 0.0493814 0.0459623 -0.035497 -0.00206231 0.0148319 -0.0629192 0.0255127 0.00350527 -0.00481169 0.00823999 0.0904239 0.00530229 0.0889116 0.1034 -0.0751258 -0.0117207 0.114158 -0.0788474 -0.0137896 -0.0384722 -0.00318486 -0.0213534 -0.0516962 -0.0398722 0.0494225 -0.020623 -0.110772 0.0595911 0.0840944 -0.0366255 0.0807857 0.0109419 -0.0233516 0.0599852 -0.0726532 -0.00294089 -0.0147969 0.0194595 -0.0340307 -0.0599566 0.0286711 -0.0118263 0.0674855 0.0552638 -0.0236583 0.079263 0.0214168 -0.0102494 0
-0.052353 -0.0189173 0.0822633 -0.0108651 0.00854187 0.082883 0.0573803 0.0702344 -0.0483225 0.0122178 -0.0652663 0.0235984 0.0157808 0.0233658 0.0235429 -0.0872718 0.011901 -0.0205122 0.0023897 0.001189 0.0125953 -0.0415254 0.0244416 -0.121815 -0.0371893 -0.0136843 -0.0359045 0.00274179 -0.0350442 -0.076635 -0.0112304 -0.0585367 0.063144 -0.0143403 0.014463 -0.0186779 -0.0546828 -0.0443623 -0.0773728 0.0547774 0.0105619 -0.00923614 -0.0428211 0.0309613 -0.0645273 -0.123113 -0.0615188 -0.010668 0.0309713 -0.029891 -0.00760745 -0.0258197 0.0306668 0.0306963 -0.0170557 -0.0068689 0.0169324 -0.0286709 -0.00992952 0.000278523 0.0156132 0.00204479 0.0791509 -0.0215812 0.0781892 0.079002 -0.0566113 -0.0456181 0.0664314 -0.0755436 -0.0402394 -0.0149614 0.0125373 -0.0448764 -0.0173051 -0.02702 0.0260654 -0.0147233 -0.0519763 0.0576833 0.0904128 -0.0273777 0.075966 0.00527248 0.00205275 0.0685723 -0.0642077 0.0129347 -0.0205226 0.0190526 -0.0201501 -0.0976626 0.00982194 0.0178294 0.0772526 0.0378512 -0.00786926 0.0867502 0.0178604 -0.00147616 0
-0.0308917 -0.0405547 0.105195 -0.0171972 -0.0086359 0.0963105 0.105721 0.0970273 -0.0896067 0.00873524 -0.0791753 0.0322804 0.0315132 0.0562112 0.032574 -0.0908713 0.0437311 -0.0221916 0.0308346 0.00548467 -0.00325821 -0.0517612 0.0110107 -0.176563 -0.0107429 -0.0108171 -0.0122938 -0.00966829 -0.0367984 -0.0475107 -0.0281003 -0.065355 0.0908148 -0.0212321 0.0539203 -0.0261941 -0.06598 -0.0274757 -0.0478335 0.073969 -0.0363241 -0.00917345 -0.0502055 0.0477373 -0.062198 -0.179478 -0.0850552 -0.0355948 0.00660906 -0.0405722 -0.00109921 -0.00759986 0.0332415 0.0527095 -0.0774732 -0.0122484 0.000410622 -0.0621861 0.026746 0.0128657 0.000156209 0.000552812 0.0870966 0.0293485 0.0873625 0.082641 -0.0726191 -0.0216172 0.106229 -0.0823786 -0.000497474 -0.024593 -0.00836036 -0.0489736 -0.0639777 -0.0516628 0.0440686 -0.00710661 -0.103602 0.064195 0.0840686 -0.0328376 0.0857842 0.00308752 -0.0112562 0.0431683 -0.0751139 -0.00929691 -0.0106008 0.0224509 -0.023824 -0.0581281 0.0328273 0.0223707 0.0875169 0.0514347 -0.0242094 0.0816868 0.00906597 -0.0119982 0
-0.0406583 -0.00411213 0.0206785 -0.00375889 -0.0231039 0.0726696 0.00448315 0.0389013 -0.0296424 0.00514566 -0.0138331 0.0382059 0.0319925 0.0284457 0.0427278 -0.0271423 -0.0236861 -0.00562254 -0.00829224 0.00403768 0.0316019 -0.0388122 -0.0238422 -0.0563492 -0.0189083 -0.0190214 -0.0189518 -0.000261114 -0.0148107 -0.0357886 0.010865 0.00644968 -0.00704691 -0.0152751 0.022286 -0.0166251 -0.0231452 -0.0302153 -0.0161719 0.0565086 0.0233769 0.0195313 -0.0082563 0.0158218 0.0145334 -0.0934642 -0.0214137 0.0253002 0.0133108 0.000193236 -0.0154495 -0.0503743 0.0455989 -0.00128214 0.00854216 0.0107721 0.00899135 -1.90002e-06 0.00716072 -0.0062226 0.0152529 -0.00787826 0.0190503 -0.0124123 0.0676463 0.0573071 -0.0184146 -0.00389721 0.0355082 -0.0663754 0.0077379 -0.0174374 -0.0129727 -0.0253351 0.0022073 -0.0107152 0.00908022 -0.00070912 -0.018737 0.0130986 0.0507848 -0.018841 0.0428318 0.00198868 0.0150406 0.00622247 -0.0247785 -0.011962 0.0120941 0.0291747 0.022597 -0.0511355 -0.00834518 -0.0147512 0.0580615 0.0138856 0.000963826 0.0383914 -0.00198267 -0.013679 0
-0.0380057 -0.00837468 0.0429996 -0.000880802 -0.0175057 0.0807189 0.0263953 0.0575553 -0.0427377 0.00571737 -0.0318546 0.0368195 0.0311597 0.034269 0.0355711 -0.0442766 -0.00676304 -0.00672207 0.000973723 0.000529277 0.0238439 -0.0416101 -0.0171881 -0.0809947 -0.0168106 -0.0181272 -0.0109301 -0.00140476 -0.0175171 -0.0425333 0.00461942 -0.00623502 0.0159075 -0.0147241 0.0285858 -0.0238278 -0.0336772 -0.0282341 -0.023902 0.0538372 0.013539 0.0148812 -0.0235591 0.0286171 -0.00438517 -0.110945 -0.0368253 0.00686298 0.0100247 -0.0151692 -0.0123807 -0.0393567 0.0450751 0.0141172 -0.00609141 0.00243207 0.00457042 -0.0138684 0.0100906 -0.00271951 0.01247 -0.00604842 0.0359024 -0.00478931 0.0726308 0.0616525 -0.0391074 -0.00728781 0.0547122 -0.0684255 0.0020635 -0.0187285 -0.00877395 -0.0218374 -0.0143334 -0.0175278 0.0177176 -0.000736699 -0.041115 0.0239063 0.0566918 -0.0188584 0.0516566 0.000179637 0.00753113 0.0217149 -0.0343662 -0.00587263 0.00318324 0.0261965 0.0102041 -0.0530542 -0.000179282 -0.00642062 0.0660117 0.021848 -0.00128477 0.0538532 0.00282975 -0.0132118 0
-0.00968177 -0.0277741 0.13499 0.00116675 0.0287976 0.118965 0.114655 0.135601 -0.0913963 0.0064712 -0.120391 0.0361419 0.0444637 0.079898 0.0445936 -0.129965 0.0640405 -0.0158043 0.0399171 -0.00829665 0.00916001 -0.0456947 0.0192744 -0.20638 -0.0100589 -0.0091823 -0.00687562 -0.00275652 -0.0538205 -0.0769022 -0.00901433 -0.0708442 0.151306 -0.0310875 0.0505485 -0.0510643 -0.0977018 -0.0296735 -0.0565192 0.0682083 -0.040498 -0.0227166 -0.063735 0.0901933 -0.0877498 -0.210208 -0.136821 -0.0756541 -0.000502228 -0.0921835 0.0249443 0.00368672 0.029906 0.0734059 -0.0907581 -0.0251974 0.0172085 -0.0998627 0.018476 0.00713375 -0.0208613 0.00710723 0.104663 0.0220483 0.125221 0.0986415 -0.106371 -0.0250258 0.146407 -0.0862203 -0.00167228 -0.0339456 0.00560175 -0.0424916 -0.108769 -0.0590798 0.0525705 -0.0144829 -0.144601 0.0908951 0.0875914 -0.0391606 0.0991616 0.00649962 -0.0121055 0.0865149 -0.0778605 0.0030917 -0.053292 0.0196981 -0.0431255 -0.0727322 0.036123 0.0186682 0.0893196 0.072253 -0.0148158 0.0829341 0.0194678 -0.0121162 0
